Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,league,season
179,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,25,1997,16.6,1,7,2,28.6,0.42,0.12,0.14,0.5,0,0,bundesliga,2022-2023
180,Genki Haraguchi,jp JPN,MF,Stuttgart,31,1991,8.3,0,5,1,20.0,0.6,0.12,0.0,0.0,0,0,bundesliga,2022-2023
181,Genki Haraguchi,jp JPN,MF,Union Berlin,31,1991,5.5,0,6,1,16.7,1.08,0.18,0.0,0.0,0,0,bundesliga,2022-2023
182,Makoto Hasebe,jp JPN,DF,Eintracht Frankfurt,38,1984,14.5,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
183,Thorgan Hazard,be BEL,"MF,DF",Dortmund,29,1993,5.2,0,8,3,37.5,1.55,0.58,0.0,0.0,0,0,bundesliga,2022-2023
184,Jonas Hector,de GER,DF,Köln,32,1990,31.4,0,25,5,20.0,0.8,0.16,0.0,0.0,0,0,bundesliga,2022-2023
185,Dominique Heintz,de GER,DF,Bochum,28,1993,8.8,0,4,1,25.0,0.45,0.11,0.0,0.0,0,0,bundesliga,2022-2023
186,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,25,1997,24.3,2,31,4,12.9,1.28,0.16,0.06,0.5,0,0,bundesliga,2022-2023
187,Lucas Hernández,fr FRA,DF,Bayern Munich,26,1996,5.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
188,Patrick Herrmann,de GER,"FW,MF",Gladbach,31,1991,1.8,1,6,2,33.3,3.29,1.1,0.17,0.5,0,0,bundesliga,2022-2023
189,Piero Hincapié,ec ECU,"DF,MF",Leverkusen,20,2002,27.3,1,17,6,35.3,0.62,0.22,0.06,0.17,0,0,bundesliga,2022-2023
190,Adam Hložek,cz CZE,"FW,MF",Leverkusen,20,2002,14.3,5,30,11,36.7,2.1,0.77,0.17,0.45,0,0,bundesliga,2022-2023
191,Nicolas Höfler,de GER,MF,Freiburg,32,1990,31.3,0,21,5,23.8,0.67,0.16,0.0,0.0,0,0,bundesliga,2022-2023
192,Jonas Hofmann,de GER,MF,Gladbach,30,1992,29.8,12,45,24,53.3,1.51,0.81,0.27,0.5,0,1,bundesliga,2022-2023
193,Philipp Hofmann,de GER,FW,Bochum,29,1993,29.2,8,52,21,40.4,1.78,0.72,0.15,0.38,0,0,bundesliga,2022-2023
194,Lucas Höler,de GER,"FW,MF",Freiburg,28,1994,16.7,5,30,15,50.0,1.8,0.9,0.17,0.33,0,0,bundesliga,2022-2023
195,Gerrit Holtmann,ph PHI,"MF,FW",Bochum,27,1995,10.5,1,31,14,45.2,2.95,1.33,0.03,0.07,0,0,bundesliga,2022-2023
196,Jannes Horn,de GER,DF,Bochum,25,1997,0.7,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
197,Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
198,Timo Hübers,de GER,DF,Köln,26,1996,28.4,3,15,7,46.7,0.53,0.25,0.2,0.43,0,0,bundesliga,2022-2023
199,Callum Hudson-Odoi,eng ENG,"MF,FW",Leverkusen,21,2000,6.7,0,4,1,25.0,0.6,0.15,0.0,0.0,0,0,bundesliga,2022-2023
200,Mats Hummels,de GER,DF,Dortmund,33,1988,22.4,1,17,3,17.6,0.76,0.13,0.06,0.33,0,0,bundesliga,2022-2023
201,Denis Huseinbasic,ba BIH,"MF,FW",Köln,21,2001,8.8,4,16,4,25.0,1.82,0.46,0.25,1.0,0,0,bundesliga,2022-2023
202,Iago,br BRA,"DF,MF",Augsburg,25,1997,17.8,0,9,0,0.0,0.51,0.0,0.0,,0,0,bundesliga,2022-2023
203,Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,0.2,0,2,2,100.0,12.86,12.86,0.0,0.0,0,0,bundesliga,2022-2023
204,Marcus Ingvartsen,dk DEN,"MF,FW",Mainz 05,26,1996,14.6,10,36,17,47.2,2.47,1.16,0.17,0.35,4,4,bundesliga,2022-2023
205,Ko Itakura,jp JPN,DF,Gladbach,25,1997,22.0,0,11,4,36.4,0.5,0.18,0.0,0.0,0,0,bundesliga,2022-2023
206,Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,28.5,1,21,7,33.3,0.74,0.25,0.05,0.14,0,0,bundesliga,2022-2023
207,Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,0.5,0,1,0,0.0,1.96,0.0,0.0,,0,0,bundesliga,2022-2023
208,Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,21.0,7,35,17,48.6,1.66,0.81,0.2,0.41,0,0,bundesliga,2022-2023
209,Paul Jaeckel,de GER,DF,Union Berlin,24,1998,13.3,1,2,2,100.0,0.15,0.15,0.5,0.5,0,0,bundesliga,2022-2023
210,Kristijan Jakić,hr CRO,"DF,MF",Eintracht Frankfurt,25,1997,16.2,1,8,4,50.0,0.49,0.25,0.13,0.25,0,0,bundesliga,2022-2023
211,Saidy Janko,gm GAM,DF,Bochum,26,1995,12.6,0,1,0,0.0,0.08,0.0,0.0,,0,0,bundesliga,2022-2023
212,Tony Jantschke,de GER,DF,Gladbach,32,1990,1.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
213,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,24,1997,10.3,2,11,3,27.3,1.07,0.29,0.18,0.67,0,0,bundesliga,2022-2023
214,Moritz Jenz,de GER,DF,Schalke 04,23,1999,10.5,0,10,3,30.0,0.95,0.29,0.0,0.0,0,0,bundesliga,2022-2023
215,Stevan Jovetić,me MNE,FW,Hertha BSC,32,1989,9.9,4,27,6,22.2,2.72,0.61,0.15,0.67,0,0,bundesliga,2022-2023
216,Anthony Jung,de GER,MF,Werder Bremen,30,1991,29.1,2,17,6,35.3,0.58,0.21,0.12,0.33,0,0,bundesliga,2022-2023
217,Josip Juranović,hr CRO,MF,Union Berlin,26,1995,10.4,2,7,2,28.6,0.67,0.19,0.14,0.5,1,1,bundesliga,2022-2023
218,Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,26.5,2,24,6,25.0,0.9,0.23,0.08,0.33,0,0,bundesliga,2022-2023
219,Pavel Kadeřábek,cz CZE,MF,Hoffenheim,30,1992,18.5,1,8,1,12.5,0.43,0.05,0.13,1.0,0,0,bundesliga,2022-2023
220,Florian Kainz,at AUT,MF,Köln,29,1992,26.0,6,54,22,40.7,2.07,0.84,0.06,0.14,3,3,bundesliga,2022-2023
221,Sasa Kalajdzic,at AUT,FW,Stuttgart,25,1997,2.6,0,5,1,20.0,1.93,0.39,0.0,0.0,0,0,bundesliga,2022-2023
222,Daichi Kamada,jp JPN,MF,Eintracht Frankfurt,25,1996,25.2,9,44,15,34.1,1.75,0.6,0.14,0.4,3,3,bundesliga,2022-2023
223,Jakub Kamiński,pl POL,"MF,FW",Wolfsburg,20,2002,22.9,4,39,16,41.0,1.71,0.7,0.1,0.25,0,0,bundesliga,2022-2023
224,Marcin Kamiński,pl POL,DF,Schalke 04,30,1992,7.0,2,4,2,50.0,0.57,0.28,0.5,1.0,0,0,bundesliga,2022-2023
225,Kevin Kampl,si SVN,MF,RB Leipzig,31,1990,15.2,2,7,2,28.6,0.46,0.13,0.29,1.0,0,0,bundesliga,2022-2023
226,Wilfried Kanga,ci CIV,FW,Hertha BSC,24,1998,15.7,2,25,9,36.0,1.59,0.57,0.08,0.22,0,0,bundesliga,2022-2023
227,Kenan Karaman,tr TUR,"MF,FW",Schalke 04,28,1994,10.8,1,22,9,40.9,2.03,0.83,0.05,0.11,0,0,bundesliga,2022-2023
228,Atakan Karazor,tr TUR,MF,Stuttgart,25,1996,21.8,0,6,0,0.0,0.28,0.0,0.0,,0,0,bundesliga,2022-2023
229,Thomas Kastanaras,gr GRE,MF,Stuttgart,19,2003,0.8,0,2,1,50.0,2.5,1.25,0.0,0.0,0,0,bundesliga,2022-2023
230,Silas Katompa,cd COD,"FW,MF",Stuttgart,23,1998,22.1,5,43,18,41.9,1.94,0.81,0.09,0.22,1,1,bundesliga,2022-2023
231,Yannik Keitel,de GER,MF,Freiburg,22,2000,7.6,0,4,3,75.0,0.53,0.4,0.0,0.0,0,0,bundesliga,2022-2023
232,Marc-Oliver Kempf,de GER,DF,Hertha BSC,27,1995,30.1,1,16,5,31.3,0.53,0.17,0.06,0.2,0,0,bundesliga,2022-2023
233,Jonjoe Kenny,eng ENG,DF,Hertha BSC,25,1997,24.9,0,6,1,16.7,0.24,0.04,0.0,0.0,0,0,bundesliga,2022-2023
234,Rani Khedira,de GER,MF,Union Berlin,28,1994,32.0,2,24,3,12.5,0.75,0.09,0.08,0.67,0,0,bundesliga,2022-2023
235,Luca Kilian,de GER,DF,Köln,22,1999,12.5,1,4,1,25.0,0.32,0.08,0.25,1.0,0,0,bundesliga,2022-2023
236,Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,31.2,5,28,12,42.9,0.9,0.38,0.14,0.33,1,1,bundesliga,2022-2023
237,Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
238,Lukas Klostermann,de GER,DF,RB Leipzig,26,1996,10.1,0,6,1,16.7,0.6,0.1,0.0,0.0,0,0,bundesliga,2022-2023
239,Ansgar Knauff,de GER,MF,Eintracht Frankfurt,20,2002,14.3,1,15,7,46.7,1.05,0.49,0.07,0.14,0,0,bundesliga,2022-2023
240,Robin Knoche,de GER,DF,Union Berlin,30,1992,31.9,2,10,2,20.0,0.31,0.06,0.1,0.5,1,2,bundesliga,2022-2023
241,Gregor Kobel,ch SUI,GK,Dortmund,24,1997,27.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
242,Dominik Kohr,de GER,MF,Mainz 05,28,1994,25.5,3,39,8,20.5,1.53,0.31,0.08,0.38,0,0,bundesliga,2022-2023
243,Randal Kolo Muani,fr FRA,FW,Eintracht Frankfurt,23,1998,29.2,15,77,32,41.6,2.63,1.09,0.17,0.41,2,2,bundesliga,2022-2023
244,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,30,1991,0.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
245,Manu Koné,fr FRA,MF,Gladbach,21,2001,29.0,1,26,14,53.8,0.9,0.48,0.04,0.07,0,0,bundesliga,2022-2023
246,Odilon Kossounou,ci CIV,DF,Leverkusen,21,2001,16.9,0,3,0,0.0,0.18,0.0,0.0,,0,0,bundesliga,2022-2023
247,Filip Kostić,rs SRB,MF,Eintracht Frankfurt,29,1992,0.8,0,1,0,0.0,1.22,0.0,0.0,,0,0,bundesliga,2022-2023
248,Tomáš Koubek,cz CZE,GK,Augsburg,29,1992,11.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
249,Soichiro Kozuki,jp JPN,MF,Schalke 04,21,2000,4.2,1,14,6,42.9,3.32,1.42,0.07,0.17,0,0,bundesliga,2022-2023
250,Alex Král,cz CZE,MF,Schalke 04,24,1998,26.2,0,32,2,6.3,1.22,0.08,0.0,0.0,0,0,bundesliga,2022-2023
251,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,31,1991,26.5,12,63,26,41.3,2.38,0.98,0.13,0.31,4,6,bundesliga,2022-2023
252,Christoph Kramer,de GER,MF,Gladbach,31,1991,24.7,0,6,1,16.7,0.24,0.04,0.0,0.0,0,0,bundesliga,2022-2023
253,Tom Krauß,de GER,MF,Schalke 04,21,2001,27.9,2,25,9,36.0,0.89,0.32,0.08,0.22,0,0,bundesliga,2022-2023
254,Max Kruse,de GER,MF,Wolfsburg,34,1988,3.0,0,9,2,22.2,2.98,0.66,0.0,0.0,0,0,bundesliga,2022-2023
255,Lukas Kübler,de GER,"DF,MF",Freiburg,29,1992,18.2,2,9,5,55.6,0.49,0.27,0.22,0.4,0,0,bundesliga,2022-2023
256,Pierre Kunde,cm CMR,MF,Bochum,27,1995,4.2,1,4,1,25.0,0.95,0.24,0.25,1.0,0,0,bundesliga,2022-2023
257,Alou Kuol,au AUS,FW,Stuttgart,21,2000,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
258,Daniel Kyereh,gh GHA,"MF,FW",Freiburg,26,1996,6.2,2,12,5,41.7,1.93,0.81,0.17,0.4,0,0,bundesliga,2022-2023
259,Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,18.1,1,4,1,25.0,0.22,0.06,0.25,1.0,0,0,bundesliga,2022-2023
260,Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,9.7,2,6,2,33.3,0.62,0.21,0.33,1.0,0,0,bundesliga,2022-2023
261,Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,16.3,3,20,10,50.0,1.23,0.61,0.15,0.3,0,0,bundesliga,2022-2023
262,Stefan Lainer,at AUT,"DF,MF",Gladbach,29,1992,9.1,0,6,4,66.7,0.66,0.44,0.0,0.0,0,0,bundesliga,2022-2023
263,Vassilis Lambropoulos,gr GRE,DF,Bochum,32,1990,7.0,0,6,0,0.0,0.86,0.0,0.0,,0,0,bundesliga,2022-2023
264,Jordan Larsson,se SWE,MF,Schalke 04,25,1997,5.1,0,10,0,0.0,1.94,0.0,0.0,,0,0,bundesliga,2022-2023
265,Danny Latza,de GER,MF,Schalke 04,32,1989,9.5,0,16,2,12.5,1.69,0.21,0.0,0.0,0,0,bundesliga,2022-2023
266,Diogo Leite,pt POR,DF,Union Berlin,23,1999,25.0,0,12,0,0.0,0.48,0.0,0.0,,0,0,bundesliga,2022-2023
267,Maxim Leitsch,de GER,DF,Mainz 05,24,1998,7.4,0,2,1,50.0,0.27,0.14,0.0,0.0,0,0,bundesliga,2022-2023
268,Tim Lemperle,de GER,FW,Köln,20,2002,1.5,0,2,0,0.0,1.36,0.0,0.0,,0,0,bundesliga,2022-2023
269,Christopher Lenz,de GER,"MF,DF",Eintracht Frankfurt,27,1994,14.3,0,12,2,16.7,0.84,0.14,0.0,0.0,0,0,bundesliga,2022-2023
270,Jamie Leweling,de GER,"FW,MF",Union Berlin,21,2001,2.9,1,9,5,55.6,3.06,1.7,0.11,0.2,0,0,bundesliga,2022-2023
271,Philipp Lienhart,at AUT,DF,Freiburg,26,1996,27.8,1,17,3,17.6,0.61,0.11,0.06,0.33,0,0,bundesliga,2022-2023
272,Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,26.7,3,24,8,33.3,0.9,0.3,0.13,0.38,0,0,bundesliga,2022-2023
273,Dimitris Limnios,gr GRE,"FW,MF",Köln,24,1998,0.4,0,1,0,0.0,2.31,0.0,0.0,,0,0,bundesliga,2022-2023
274,Jesper Lindstrøm,dk DEN,MF,Eintracht Frankfurt,22,2000,18.7,7,45,19,42.2,2.41,1.02,0.16,0.37,0,0,bundesliga,2022-2023
275,Dejan Ljubicic,at AUT,MF,Köln,24,1997,19.0,5,35,15,42.9,1.84,0.79,0.11,0.27,1,1,bundesliga,2022-2023
276,Anthony Losilla,fr FRA,MF,Bochum,36,1986,30.2,2,27,9,33.3,0.89,0.3,0.07,0.22,0,0,bundesliga,2022-2023
277,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,24,1997,26.6,11,64,27,42.2,2.4,1.01,0.09,0.22,5,5,bundesliga,2022-2023
278,Andrey Lunyov,ru RUS,GK,Leverkusen,30,1991,1.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
279,Arne Maier,de GER,MF,Augsburg,23,1999,21.8,5,28,10,35.7,1.29,0.46,0.18,0.5,0,0,bundesliga,2022-2023
280,Linton Maina,de GER,"MF,FW",Köln,23,1999,24.9,3,35,13,37.1,1.41,0.52,0.09,0.23,0,0,bundesliga,2022-2023
281,Donyell Malen,nl NED,"MF,FW",Dortmund,23,1999,19.0,9,63,29,46.0,3.32,1.53,0.14,0.31,0,0,bundesliga,2022-2023
282,Sadio Mané,sn SEN,"MF,FW",Bayern Munich,30,1992,15.8,7,54,22,40.7,3.41,1.39,0.11,0.27,1,2,bundesliga,2022-2023
283,Myziane Maolida,km COM,FW,Hertha BSC,23,1999,1.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
284,Omar Marmoush,eg EGY,"FW,MF",Wolfsburg,23,1999,16.4,5,48,17,35.4,2.93,1.04,0.1,0.29,0,0,bundesliga,2022-2023
285,Eric Martel,de GER,MF,Köln,20,2002,22.4,1,28,8,28.6,1.25,0.36,0.04,0.13,0,0,bundesliga,2022-2023
286,Aarón Martín,es ESP,"MF,DF",Mainz 05,25,1997,20.5,5,19,8,42.1,0.93,0.39,0.26,0.63,0,1,bundesliga,2022-2023
287,Erhan Mašović,rs SRB,"DF,MF",Bochum,23,1998,24.2,4,17,10,58.8,0.7,0.41,0.24,0.4,0,0,bundesliga,2022-2023
288,Henning Matriciani,de GER,DF,Schalke 04,22,2000,20.7,0,3,0,0.0,0.14,0.0,0.0,,0,0,bundesliga,2022-2023
289,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24,1997,25.4,2,48,13,27.1,1.89,0.51,0.04,0.15,0,0,bundesliga,2022-2023
290,Philipp Max,de GER,MF,Eintracht Frankfurt,28,1993,7.7,0,9,3,33.3,1.17,0.39,0.0,0.0,0,0,bundesliga,2022-2023
291,Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,12.4,10,31,16,51.6,2.51,1.29,0.32,0.63,0,1,bundesliga,2022-2023
292,Ibrahim Maza,dz ALG,MF,Hertha BSC,16,2005,0.8,1,1,1,100.0,1.27,1.27,1.0,1.0,0,0,bundesliga,2022-2023
293,Noussair Mazraoui,ma MAR,DF,Bayern Munich,24,1997,11.9,1,8,2,25.0,0.67,0.17,0.13,0.5,0,0,bundesliga,2022-2023
294,Noah Mbamba,be BEL,MF,Leverkusen,17,2005,0.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
295,Jean-Manuel Mbom,de GER,"DF,MF",Werder Bremen,22,2000,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
296,Nathanael Mbuku,cd COD,MF,Augsburg,20,2002,0.4,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
297,Thomas Meunier,be BEL,"DF,MF",Dortmund,30,1991,6.5,0,5,0,0.0,0.77,0.0,0.0,,0,0,bundesliga,2022-2023
298,Alexander Meyer,de GER,GK,Dortmund,31,1991,7.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
299,Sven Michel,de GER,FW,Union Berlin,32,1990,5.5,3,16,4,25.0,2.91,0.73,0.13,0.5,1,1,bundesliga,2022-2023
300,Enzo Millot,fr FRA,MF,Stuttgart,20,2002,9.9,0,17,7,41.2,1.72,0.71,0.0,0.0,0,0,bundesliga,2022-2023
301,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,25,1997,9.4,0,6,2,33.3,0.64,0.21,0.0,0.0,0,0,bundesliga,2022-2023
302,Anthony Modeste,fr FRA,FW,Dortmund,34,1988,9.0,2,22,10,45.5,2.44,1.11,0.09,0.2,0,0,bundesliga,2022-2023
303,Tobias Mohr,de GER,"DF,MF",Schalke 04,26,1995,9.3,0,12,1,8.3,1.29,0.11,0.0,0.0,0,0,bundesliga,2022-2023
304,Clinton Mola,eng ENG,DF,Stuttgart,21,2001,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
305,Florent Mollet,fr FRA,MF,Schalke 04,30,1991,4.6,1,11,1,9.1,2.41,0.22,0.09,1.0,0,0,bundesliga,2022-2023
306,Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,12.7,7,35,19,54.3,2.76,1.5,0.2,0.37,0,0,bundesliga,2022-2023
307,Florian Müller,de GER,GK,Stuttgart,24,1997,19.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
308,Thomas Müller,de GER,"MF,FW",Bayern Munich,32,1989,18.5,7,47,23,48.9,2.54,1.24,0.15,0.3,0,0,bundesliga,2022-2023
309,Jamal Musiala,de GER,MF,Bayern Munich,19,2003,24.4,12,66,26,39.4,2.7,1.06,0.18,0.46,0,0,bundesliga,2022-2023
310,Marlon Mustapha,at AUT,FW,Mainz 05,21,2001,0.8,0,3,0,0.0,3.91,0.0,0.0,,0,0,bundesliga,2022-2023
311,Obite N'Dicka,ci CIV,DF,Eintracht Frankfurt,22,1999,29.9,1,18,3,16.7,0.6,0.1,0.06,0.33,0,0,bundesliga,2022-2023
312,Nathan N'Goumou,cm CMR,"MF,FW",Gladbach,22,2000,7.7,1,13,4,30.8,1.68,0.52,0.08,0.25,0,0,bundesliga,2022-2023
313,Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,14.3,1,6,2,33.3,0.42,0.14,0.17,0.5,0,0,bundesliga,2022-2023
314,Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,22,2000,5.3,0,4,0,0.0,0.76,0.0,0.0,,0,0,bundesliga,2022-2023
315,Luca Netz,de GER,"DF,MF",Gladbach,19,2003,7.8,1,4,3,75.0,0.51,0.38,0.25,0.33,0,0,bundesliga,2022-2023
316,Manuel Neuer,de GER,GK,Bayern Munich,36,1986,12.0,0,2,1,50.0,0.17,0.08,0.0,0.0,0,0,bundesliga,2022-2023
317,Florian Neuhaus,de GER,MF,Gladbach,25,1997,15.6,1,28,6,21.4,1.79,0.38,0.04,0.17,0,0,bundesliga,2022-2023
318,Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22,2000,9.2,4,19,9,47.4,2.07,0.98,0.16,0.33,1,1,bundesliga,2022-2023
319,Florian Niederlechner,de GER,"FW,MF",Augsburg,31,1990,10.1,4,28,15,53.6,2.77,1.48,0.14,0.27,0,0,bundesliga,2022-2023
320,Florian Niederlechner,de GER,FW,Hertha BSC,31,1990,8.7,1,20,7,35.0,2.3,0.81,0.05,0.14,0,0,bundesliga,2022-2023
321,Justin Njinmah,de GER,"FW,MF",Dortmund,21,2000,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
322,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,24,1997,21.1,16,74,30,40.5,3.51,1.42,0.18,0.43,3,4,bundesliga,2022-2023
323,Felix Nmecha,de GER,MF,Wolfsburg,21,2000,20.4,3,37,9,24.3,1.81,0.44,0.08,0.33,0,0,bundesliga,2022-2023
324,Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,10.0,4,22,7,31.8,2.2,0.7,0.18,0.57,0,0,bundesliga,2022-2023
325,Hugo Novoa,es ESP,MF,RB Leipzig,19,2003,2.0,1,3,2,66.7,1.47,0.98,0.33,0.5,0,0,bundesliga,2022-2023
326,Ørjan Nyland,no NOR,GK,RB Leipzig,31,1990,2.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
327,Tim Oermann,de GER,DF,Bochum,18,2003,2.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
328,Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,5.7,0,6,2,33.3,1.05,0.35,0.0,0.0,0,0,bundesliga,2022-2023
329,Mathias Olesen,lu LUX,"MF,FW",Köln,21,2001,5.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
330,Dani Olmo,es ESP,MF,RB Leipzig,24,1998,14.2,2,43,16,37.2,3.02,1.12,0.05,0.13,0,0,bundesliga,2022-2023
331,Jan Olschowsky,de GER,GK,Gladbach,20,2001,4.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
332,Jonas Omlin,ch SUI,GK,Gladbach,28,1994,14.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
333,Karim Onisiwo,at AUT,"FW,MF",Mainz 05,30,1992,28.2,10,68,32,47.1,2.41,1.13,0.15,0.31,0,0,bundesliga,2022-2023
334,Willi Orban,hu HUN,DF,RB Leipzig,29,1992,32.8,4,27,10,37.0,0.82,0.3,0.15,0.4,0,0,bundesliga,2022-2023
335,Ivan Ordets,ua UKR,DF,Bochum,30,1992,27.2,0,17,1,5.9,0.62,0.04,0.0,0.0,0,0,bundesliga,2022-2023
336,Jordi Osei-Tutu,eng ENG,"MF,DF",Bochum,23,1998,8.3,0,12,5,41.7,1.44,0.6,0.0,0.0,0,0,bundesliga,2022-2023
337,Patrick Osterhage,de GER,MF,Bochum,22,2000,11.4,0,6,0,0.0,0.52,0.0,0.0,,0,0,bundesliga,2022-2023
338,Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,22.7,0,19,1,5.3,0.84,0.04,0.0,0.0,0,0,bundesliga,2022-2023
339,Thomas Ouwejan,nl NED,"DF,MF",Schalke 04,25,1996,10.0,0,5,1,20.0,0.5,0.1,0.0,0.0,0,0,bundesliga,2022-2023
340,Reece Oxford,eng ENG,DF,Augsburg,23,1998,1.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
341,Salih Özcan,tr TUR,MF,Dortmund,24,1998,17.5,0,3,1,33.3,0.17,0.06,0.0,0.0,0,0,bundesliga,2022-2023
342,Levin Öztunalı,de GER,"FW,MF",Union Berlin,26,1996,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
343,Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,18.4,4,20,7,35.0,1.09,0.38,0.05,0.14,3,3,bundesliga,2022-2023
344,Miloš Pantović,rs SRB,"FW,MF",Union Berlin,26,1996,2.3,1,6,3,50.0,2.62,1.31,0.17,0.33,0,1,bundesliga,2022-2023
345,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,22,1999,0.1,0,1,0,0.0,6.92,0.0,0.0,,0,0,bundesliga,2022-2023
346,Kevin Paredes,us USA,MF,Wolfsburg,19,2003,5.9,1,4,2,50.0,0.68,0.34,0.25,0.5,0,0,bundesliga,2022-2023
347,Marco Pašalić,hr CRO,MF,Dortmund,21,2000,0.1,0,1,0,0.0,8.18,0.0,0.0,,0,0,bundesliga,2022-2023
348,Felix Passlack,de GER,"DF,MF",Dortmund,24,1998,0.7,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
349,Paulinho,br BRA,FW,Leverkusen,22,2000,0.9,1,2,1,50.0,2.2,1.1,0.5,1.0,0,0,bundesliga,2022-2023
350,Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,27.0,4,34,12,35.3,1.26,0.44,0.12,0.33,0,0,bundesliga,2022-2023
351,Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,32.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
352,Kristian Pedersen,dk DEN,DF,Köln,27,1994,3.1,0,1,0,0.0,0.33,0.0,0.0,,0,0,bundesliga,2022-2023
353,Mads Pedersen,dk DEN,"DF,MF",Augsburg,25,1996,20.4,0,9,0,0.0,0.44,0.0,0.0,,0,0,bundesliga,2022-2023
354,Jordan Pefok,us USA,FW,Union Berlin,26,1996,15.1,4,34,7,20.6,2.25,0.46,0.12,0.57,0,2,bundesliga,2022-2023
355,Dženan Pejčinović,de GER,DF,Wolfsburg,17,2005,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
356,Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,2.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2022-2023
357,Luca Pellegrini,it ITA,"DF,MF",Eintracht Frankfurt,23,1999,6.2,0,14,2,14.3,2.26,0.32,0.0,0.0,0,0,bundesliga,2022-2023
358,Ricardo Pepi,us USA,FW,Augsburg,19,2003,1.1,0,1,0,0.0,0.95,0.0,0.0,,0,0,bundesliga,2022-2023
