Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,league,season
357,Jiří Pavlenka,cz CZE,GK,Werder Bremen,31,1992,7.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
358,Aleksandar Pavlovic,de GER,MF,Bayern Munich,19,2004,13.6,2,8,2,25.0,0.59,0.15,0.25,1.0,0,0,bundesliga,2023-2024
359,Mads Pedersen,dk DEN,"DF,MF",Augsburg,26,1996,19.8,1,14,1,7.1,0.71,0.05,0.07,1.0,0,0,bundesliga,2023-2024
360,Jordan Pefok,us USA,FW,Gladbach,27,1996,15.8,5,36,10,27.8,2.28,0.63,0.14,0.5,0,0,bundesliga,2023-2024
361,Jordan Pefok,us USA,FW,Union Berlin,27,1996,0.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
362,Dženan Pejčinović,de GER,DF,Wolfsburg,18,2005,0.4,0,2,0,0.0,4.86,0.0,0.0,,0,0,bundesliga,2023-2024
363,Daniel Peretz,il ISR,GK,Bayern Munich,23,2000,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
364,Matteo Perez Vinlöf,se SWE,DF,Bayern Munich,17,2005,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
365,Pavao Pervan,at AUT,GK,Wolfsburg,35,1987,9.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
366,Jens Petter Hauge,no NOR,"DF,FW",Eintracht Frankfurt,23,1999,1.6,0,1,0,0.0,0.61,0.0,0.0,,0,0,bundesliga,2023-2024
367,Luca Pfeiffer,de GER,"FW,MF",Darmstadt 98,26,1996,18.0,1,48,19,39.6,2.67,1.06,0.02,0.05,0,0,bundesliga,2023-2024
368,Patric Pfeiffer,de GER,DF,Augsburg,23,1999,5.7,0,11,0,0.0,1.94,0.0,0.0,,0,0,bundesliga,2023-2024
369,Maximilian Philipp,de GER,FW,Freiburg,29,1994,3.6,1,9,3,33.3,2.51,0.84,0.11,0.33,0,0,bundesliga,2023-2024
370,Florian Pick,de GER,MF,Heidenheim,27,1995,3.6,0,8,1,12.5,2.2,0.28,0.0,0.0,0,0,bundesliga,2023-2024
371,Amos Pieper,de GER,DF,Werder Bremen,25,1998,6.6,0,4,1,25.0,0.61,0.15,0.0,0.0,0,0,bundesliga,2023-2024
372,Marvin Pieringer,de GER,"FW,MF",Heidenheim,23,1999,16.8,3,27,8,29.6,1.61,0.48,0.11,0.38,0,0,bundesliga,2023-2024
373,Alassane Pléa,fr FRA,"FW,MF",Gladbach,30,1993,21.3,7,58,19,32.8,2.73,0.89,0.1,0.32,1,1,bundesliga,2023-2024
374,Ole Pohlmann,de GER,"FW,MF",Dortmund,22,2001,0.6,0,1,0,0.0,1.67,0.0,0.0,,0,0,bundesliga,2023-2024
375,Sebastian Polter,de GER,FW,Darmstadt 98,32,1991,5.0,0,10,3,30.0,2.02,0.61,0.0,0.0,0,0,bundesliga,2023-2024
376,Yussuf Poulsen,dk DEN,FW,RB Leipzig,29,1994,13.5,5,29,16,55.2,2.14,1.18,0.17,0.31,0,0,bundesliga,2023-2024
377,Grischa Prömel,de GER,MF,Hoffenheim,28,1995,23.8,4,26,8,30.8,1.09,0.34,0.15,0.5,0,0,bundesliga,2023-2024
378,Gustavo Puerta,co COL,MF,Leverkusen,20,2003,0.5,0,2,0,0.0,3.91,0.0,0.0,,0,0,bundesliga,2023-2024
379,Luca Raimund,de GER,MF,Stuttgart,18,2005,0.3,0,2,0,0.0,6.0,0.0,0.0,,0,0,bundesliga,2023-2024
380,Grant Ranos,am ARM,FW,Gladbach,20,2003,0.5,0,3,0,0.0,5.51,0.0,0.0,,0,0,bundesliga,2023-2024
381,Nicolai Rapp,de GER,DF,Werder Bremen,26,1996,0.8,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
382,David Raum,de GER,DF,RB Leipzig,25,1998,30.4,2,14,4,28.6,0.46,0.13,0.14,0.5,0,0,bundesliga,2023-2024
383,Rocco Reitz,de GER,MF,Gladbach,21,2002,23.7,6,34,14,41.2,1.43,0.59,0.18,0.43,0,0,bundesliga,2023-2024
384,Marco Reus,de GER,MF,Dortmund,34,1989,17.8,6,42,20,47.6,2.36,1.12,0.14,0.3,0,0,bundesliga,2023-2024
385,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,25,1997,22.1,2,28,4,14.3,1.27,0.18,0.04,0.25,1,1,bundesliga,2023-2024
386,Gio Reyna,us USA,MF,Dortmund,20,2002,3.1,0,8,2,25.0,2.57,0.64,0.0,0.0,0,0,bundesliga,2023-2024
387,Marco Richter,de GER,MF,Mainz 05,25,1997,8.0,1,38,9,23.7,4.77,1.13,0.03,0.11,0,0,bundesliga,2023-2024
388,Clemens Riedel,de GER,"DF,MF",Darmstadt 98,20,2003,8.4,0,8,3,37.5,0.95,0.36,0.0,0.0,0,0,bundesliga,2023-2024
389,Manuel Riemann,de GER,GK,Bochum,34,1988,33.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
390,Sebastian Rode,de GER,MF,Eintracht Frankfurt,32,1990,0.7,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
391,Rogério,br BRA,"DF,MF",Wolfsburg,25,1998,10.1,1,4,2,50.0,0.4,0.2,0.25,0.5,0,0,bundesliga,2023-2024
392,Merlin Röhl,de GER,"MF,FW",Freiburg,21,2002,16.4,2,24,8,33.3,1.46,0.49,0.08,0.25,0,0,bundesliga,2023-2024
393,Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,26,1997,0.8,0,3,0,0.0,3.55,0.0,0.0,,0,0,bundesliga,2023-2024
394,Anthony Rouault,fr FRA,DF,Stuttgart,22,2001,11.2,0,3,1,33.3,0.27,0.09,0.0,0.0,0,0,bundesliga,2023-2024
395,Jérôme Roussillon,fr FRA,"DF,MF",Union Berlin,30,1993,8.4,0,7,4,57.1,0.84,0.48,0.0,0.0,0,0,bundesliga,2023-2024
396,Fabian Rüdlin,de GER,MF,Freiburg,26,1997,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
397,Julian Ryerson,no NOR,DF,Dortmund,25,1997,19.6,4,18,8,44.4,0.92,0.41,0.22,0.5,0,0,bundesliga,2023-2024
398,Frederik Rønnow,dk DEN,GK,Union Berlin,30,1992,33.0,0,3,0,0.0,0.09,0.0,0.0,,0,0,bundesliga,2023-2024
399,Marcel Sabitzer,at AUT,MF,Dortmund,29,1994,21.8,4,47,20,42.6,2.16,0.92,0.06,0.15,1,1,bundesliga,2023-2024
400,Roland Sallai,hu HUN,"MF,FW",Freiburg,26,1997,20.4,3,56,19,33.9,2.74,0.93,0.05,0.16,0,1,bundesliga,2023-2024
401,Diadie Samassékou,ml MLI,MF,Hoffenheim,27,1996,0.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
402,Jadon Sancho,eng ENG,"MF,FW",Dortmund,23,2000,10.5,2,9,4,44.4,0.86,0.38,0.22,0.5,0,0,bundesliga,2023-2024
403,Leroy Sané,de GER,MF,Bayern Munich,27,1996,23.7,8,73,28,38.4,3.07,1.18,0.11,0.29,0,0,bundesliga,2023-2024
404,Amin Sarr,se SWE,"MF,FW",Wolfsburg,22,2001,4.3,0,6,2,33.3,1.4,0.47,0.0,0.0,0,0,bundesliga,2023-2024
405,Bouna Sarr,sn SEN,DF,Bayern Munich,31,1992,1.2,0,1,1,100.0,0.85,0.85,0.0,0.0,0,0,bundesliga,2023-2024
406,Joe Scally,us USA,"DF,MF",Gladbach,20,2002,24.8,1,11,1,9.1,0.44,0.04,0.09,1.0,0,0,bundesliga,2023-2024
407,András Schäfer,hu HUN,MF,Union Berlin,24,1999,13.5,1,21,5,23.8,1.56,0.37,0.05,0.2,0,0,bundesliga,2023-2024
408,Patrik Schick,cz CZE,FW,Leverkusen,27,1996,11.8,7,40,13,32.5,3.39,1.1,0.15,0.46,1,1,bundesliga,2023-2024
409,Stefan Schimmer,de GER,FW,Heidenheim,29,1994,1.7,0,5,0,0.0,2.94,0.0,0.0,,0,0,bundesliga,2023-2024
410,Xaver Schlager,at AUT,MF,RB Leipzig,25,1997,27.5,0,21,3,14.3,0.76,0.11,0.0,0.0,0,0,bundesliga,2023-2024
411,Keven Schlotterbeck,de GER,DF,Bochum,26,1997,24.3,5,26,12,46.2,1.07,0.49,0.19,0.42,0,0,bundesliga,2023-2024
412,Nico Schlotterbeck,de GER,DF,Dortmund,23,1999,31.8,2,27,6,22.2,0.85,0.19,0.07,0.33,0,0,bundesliga,2023-2024
413,Romano Schmid,at AUT,"MF,FW",Werder Bremen,23,2000,28.9,4,38,9,23.7,1.31,0.31,0.11,0.44,0,0,bundesliga,2023-2024
414,Kenneth Schmidt,de GER,DF,Freiburg,21,2002,0.8,0,1,0,0.0,1.32,0.0,0.0,,0,0,bundesliga,2023-2024
415,Benno Schmitz,de GER,DF,Köln,28,1994,12.8,0,8,5,62.5,0.62,0.39,0.0,0.0,0,0,bundesliga,2023-2024
416,Fabian Schnellhardt,de GER,MF,Darmstadt 98,29,1994,2.6,0,5,2,40.0,1.91,0.77,0.0,0.0,0,0,bundesliga,2023-2024
417,Jan Schöppner,de GER,MF,Heidenheim,24,1999,22.2,2,17,4,23.5,0.77,0.18,0.12,0.5,0,0,bundesliga,2023-2024
418,Marcel Schuhen,de GER,GK,Darmstadt 98,30,1993,31.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
419,Marvin Schwäbe,de GER,GK,Köln,28,1995,34.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
420,Alexander Schwolow,de GER,GK,Union Berlin,31,1992,1.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
421,Nicolas Seiwald,at AUT,MF,RB Leipzig,22,2001,8.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
422,Davie Selke,de GER,FW,Köln,28,1995,14.1,6,33,11,33.3,2.35,0.78,0.18,0.55,0,0,bundesliga,2023-2024
423,Benjamin Šeško,si SVN,FW,RB Leipzig,20,2003,17.0,14,47,25,53.2,2.77,1.47,0.3,0.56,0,0,bundesliga,2023-2024
424,Kevin Sessa,de GER,MF,Heidenheim,23,2000,11.2,3,29,7,24.1,2.58,0.62,0.1,0.43,0,0,bundesliga,2023-2024
425,Aaron Seydel,de GER,FW,Darmstadt 98,27,1996,6.9,1,14,6,42.9,2.04,0.87,0.07,0.17,0,0,bundesliga,2023-2024
426,Tim Siersleben,de GER,DF,Heidenheim,23,2000,10.1,0,3,0,0.0,0.3,0.0,0.0,,0,0,bundesliga,2023-2024
427,Kiliann Sildillia,fr FRA,DF,Freiburg,21,2002,20.1,0,7,1,14.3,0.35,0.05,0.0,0.0,0,0,bundesliga,2023-2024
428,Mohamed Simakan,fr FRA,DF,RB Leipzig,23,2000,23.8,2,30,11,36.7,1.26,0.46,0.07,0.18,0,0,bundesliga,2023-2024
429,Xavi Simons,nl NED,MF,RB Leipzig,20,2003,29.5,8,81,33,40.7,2.75,1.12,0.09,0.21,1,2,bundesliga,2023-2024
430,Tim Skarke,de GER,"FW,MF",Darmstadt 98,26,1996,26.7,8,69,20,29.0,2.58,0.75,0.12,0.4,0,0,bundesliga,2023-2024
431,Ellyes Skhiri,tn TUN,MF,Eintracht Frankfurt,28,1995,24.1,2,18,8,44.4,0.75,0.33,0.11,0.25,0,0,bundesliga,2023-2024
432,Robert Skov,dk DEN,MF,Hoffenheim,27,1996,14.0,3,32,7,21.9,2.29,0.5,0.09,0.43,0,0,bundesliga,2023-2024
433,Hrvoje Smolčić,hr CRO,DF,Eintracht Frankfurt,22,2000,3.9,1,3,1,33.3,0.78,0.26,0.33,1.0,0,0,bundesliga,2023-2024
434,Danilo Soares,br BRA,MF,Bochum,31,1991,3.9,0,4,0,0.0,1.03,0.0,0.0,,0,0,bundesliga,2023-2024
435,Borna Sosa,hr CRO,"DF,MF",Stuttgart,25,1998,0.5,0,1,0,0.0,1.96,0.0,0.0,,0,0,bundesliga,2023-2024
436,Anton Stach,de GER,MF,Hoffenheim,24,1998,25.8,2,38,9,23.7,1.47,0.35,0.05,0.22,0,0,bundesliga,2023-2024
437,Anton Stach,de GER,MF,Mainz 05,24,1998,1.9,0,2,1,50.0,1.06,0.53,0.0,0.0,0,0,bundesliga,2023-2024
438,Jens Stage,dk DEN,MF,Werder Bremen,26,1996,25.9,3,40,11,27.5,1.55,0.43,0.08,0.27,0,0,bundesliga,2023-2024
439,Josip Stanišić,hr CRO,"DF,MF",Leverkusen,23,2000,14.0,3,10,5,50.0,0.71,0.36,0.3,0.6,0,0,bundesliga,2023-2024
440,Niklas Stark,de GER,DF,Werder Bremen,28,1995,12.1,2,4,2,50.0,0.33,0.17,0.5,1.0,0,0,bundesliga,2023-2024
441,Pascal Stenzel,de GER,DF,Stuttgart,27,1996,11.8,0,14,4,28.6,1.18,0.34,0.0,0.0,0,0,bundesliga,2023-2024
442,Leonidas Stergiou,ch SUI,DF,Stuttgart,21,2002,6.6,1,3,1,33.3,0.45,0.15,0.33,1.0,0,0,bundesliga,2023-2024
443,Angelo Stiller,de GER,MF,Hoffenheim,22,2001,0.9,0,2,1,50.0,2.14,1.07,0.0,0.0,0,0,bundesliga,2023-2024
444,Angelo Stiller,de GER,MF,Stuttgart,22,2001,29.9,1,16,3,18.8,0.53,0.1,0.06,0.33,0,0,bundesliga,2023-2024
445,Kevin Stöger,at AUT,MF,Bochum,29,1993,29.6,7,75,18,24.0,2.53,0.61,0.04,0.17,4,4,bundesliga,2023-2024
446,Filip Stojilković,ch SUI,FW,Darmstadt 98,23,2000,1.7,0,4,1,25.0,2.34,0.58,0.0,0.0,0,0,bundesliga,2023-2024
447,Niklas Süle,de GER,DF,Dortmund,27,1995,16.8,1,7,1,14.3,0.42,0.06,0.14,1.0,0,0,bundesliga,2023-2024
448,Mattias Svanberg,se SWE,MF,Wolfsburg,24,1999,19.1,1,42,11,26.2,2.2,0.58,0.02,0.09,0,0,bundesliga,2023-2024
449,Attila Szalai,hu HUN,DF,Hoffenheim,25,1998,3.2,0,1,1,100.0,0.31,0.31,0.0,0.0,0,0,bundesliga,2023-2024
450,Attila Szalai,hu HUN,"DF,MF",Freiburg,25,1998,1.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
451,Jonathan Tah,de GER,DF,Leverkusen,27,1996,29.2,4,26,10,38.5,0.89,0.34,0.15,0.4,0,0,bundesliga,2023-2024
452,Edmond Tapsoba,bf BFA,DF,Leverkusen,24,1999,23.2,0,12,1,8.3,0.52,0.04,0.0,0.0,0,0,bundesliga,2023-2024
453,Mathys Tel,fr FRA,"MF,FW",Bayern Munich,18,2005,11.7,7,43,18,41.9,3.69,1.54,0.16,0.39,0,0,bundesliga,2023-2024
454,Nathan Tella,ng NGA,MF,Leverkusen,24,1999,9.1,5,21,11,52.4,2.31,1.21,0.24,0.45,0,0,bundesliga,2023-2024
455,Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36,1987,14.0,0,7,2,28.6,0.5,0.14,0.0,0.0,0,0,bundesliga,2023-2024
456,Jan Thielmann,de GER,"FW,MF",Köln,21,2002,17.5,1,37,12,32.4,2.11,0.68,0.03,0.08,0,0,bundesliga,2023-2024
457,Denis Thomalla,de GER,MF,Heidenheim,30,1992,5.0,0,3,0,0.0,0.61,0.0,0.0,,0,0,bundesliga,2023-2024
458,Phillip Tietz,de GER,FW,Augsburg,26,1997,26.5,8,52,19,36.5,1.96,0.72,0.15,0.42,0,0,bundesliga,2023-2024
459,Steffen Tigges,de GER,FW,Köln,25,1998,8.1,3,22,9,40.9,2.72,1.11,0.14,0.33,0,0,bundesliga,2023-2024
460,Umut Tohumcu,de GER,MF,Hoffenheim,18,2004,11.2,0,15,3,20.0,1.34,0.27,0.0,0.0,0,0,bundesliga,2023-2024
461,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21,2002,11.5,1,27,10,37.0,2.35,0.87,0.04,0.1,0,0,bundesliga,2023-2024
462,Fabio Torsiello,it ITA,FW,Darmstadt 98,18,2005,1.7,0,4,0,0.0,2.31,0.0,0.0,,0,0,bundesliga,2023-2024
463,Lucas Tousart,fr FRA,MF,Union Berlin,26,1997,17.5,0,25,6,24.0,1.43,0.34,0.0,0.0,0,0,bundesliga,2023-2024
464,Omar Traoré,de GER,DF,Heidenheim,25,1998,27.5,0,11,1,9.1,0.4,0.04,0.0,0.0,0,0,bundesliga,2023-2024
465,Kevin Trapp,de GER,GK,Eintracht Frankfurt,33,1990,32.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
466,Christopher Trimmel,at AUT,"MF,DF",Union Berlin,36,1987,18.3,0,6,4,66.7,0.33,0.22,0.0,0.0,0,0,bundesliga,2023-2024
467,Tuta,br BRA,"DF,MF",Eintracht Frankfurt,24,1999,28.9,1,18,7,38.9,0.62,0.24,0.06,0.14,0,0,bundesliga,2023-2024
468,Lukas Ullrich,de GER,DF,Gladbach,19,2004,0.5,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
469,Sven Ulreich,de GER,GK,Bayern Munich,34,1988,11.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
470,Deniz Undav,de GER,"FW,MF",Stuttgart,27,1996,23.2,18,108,54,50.0,4.65,2.33,0.17,0.33,0,1,bundesliga,2023-2024
471,Dayot Upamecano,fr FRA,DF,Bayern Munich,24,1998,19.6,1,11,4,36.4,0.56,0.2,0.09,0.25,0,0,bundesliga,2023-2024
472,Mark Uth,de GER,"MF,FW",Köln,31,1991,4.1,0,12,5,41.7,2.9,1.21,0.0,0.0,0,0,bundesliga,2023-2024
473,Josha Vagnoman,de GER,"MF,DF",Stuttgart,22,2000,13.1,2,17,7,41.2,1.29,0.53,0.12,0.29,0,0,bundesliga,2023-2024
474,Ruben Vargas,ch SUI,"MF,FW",Augsburg,24,1998,21.8,4,49,17,34.7,2.25,0.78,0.08,0.24,0,0,bundesliga,2023-2024
475,Miloš Veljković,rs SRB,DF,Werder Bremen,27,1995,21.3,2,6,3,50.0,0.28,0.14,0.33,0.67,0,0,bundesliga,2023-2024
476,Yorbe Vertessen,be BEL,"FW,MF",Union Berlin,22,2001,6.6,3,24,9,37.5,3.64,1.37,0.13,0.33,0,0,bundesliga,2023-2024
477,Oscar Vilhelmsson,se SWE,FW,Darmstadt 98,19,2003,15.3,4,28,11,39.3,1.83,0.72,0.14,0.36,0,0,bundesliga,2023-2024
478,Kevin Vogt,de GER,DF,Hoffenheim,31,1991,14.7,0,2,1,50.0,0.14,0.07,0.0,0.0,0,0,bundesliga,2023-2024
479,Kevin Vogt,de GER,DF,Union Berlin,31,1991,14.7,0,1,0,0.0,0.07,0.0,0.0,,0,0,bundesliga,2023-2024
480,Kevin Volland,de GER,"FW,MF",Union Berlin,31,1992,14.9,3,36,14,38.9,2.41,0.94,0.03,0.07,2,3,bundesliga,2023-2024
481,Aster Vranckx,be BEL,MF,Wolfsburg,20,2002,12.8,0,4,2,50.0,0.31,0.16,0.0,0.0,0,0,bundesliga,2023-2024
482,Luca Waldschmidt,de GER,MF,Köln,27,1996,12.7,3,43,16,37.2,3.38,1.26,0.07,0.19,0,1,bundesliga,2023-2024
483,Kjell-Arik Wätjen,de GER,MF,Dortmund,17,2006,1.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
484,Wout Weghorst,nl NED,FW,Hoffenheim,30,1992,22.0,7,39,15,38.5,1.78,0.68,0.15,0.4,1,1,bundesliga,2023-2024
485,Julian Weigl,de GER,MF,Gladbach,27,1995,30.7,2,19,6,31.6,0.62,0.2,0.0,0.0,2,2,bundesliga,2023-2024
486,Nelson Weiper,de GER,FW,Mainz 05,18,2005,1.4,0,2,0,0.0,1.45,0.0,0.0,,0,0,bundesliga,2023-2024
487,Mitchell Weiser,de GER,MF,Werder Bremen,29,1994,29.3,3,44,13,29.5,1.5,0.44,0.07,0.23,0,0,bundesliga,2023-2024
488,Noah Weißhaupt,de GER,MF,Freiburg,21,2001,8.4,1,4,1,25.0,0.47,0.12,0.25,1.0,0,0,bundesliga,2023-2024
489,Timo Werner,de GER,"MF,FW",RB Leipzig,27,1996,2.3,2,9,6,66.7,3.91,2.61,0.11,0.17,1,1,bundesliga,2023-2024
490,Silvan Widmer,ch SUI,"MF,DF",Mainz 05,30,1993,13.8,1,14,3,21.4,1.01,0.22,0.07,0.33,0,0,bundesliga,2023-2024
491,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,22,2001,6.5,2,10,4,40.0,1.53,0.61,0.2,0.5,0,0,bundesliga,2023-2024
492,Jonas Wind,dk DEN,FW,Wolfsburg,24,1999,29.5,11,73,35,47.9,2.48,1.19,0.15,0.31,0,1,bundesliga,2023-2024
493,Florian Wirtz,de GER,MF,Leverkusen,20,2003,26.4,11,71,34,47.9,2.69,1.29,0.14,0.29,1,1,bundesliga,2023-2024
494,Maximilian Wittek,de GER,"MF,DF",Bochum,27,1995,11.9,3,26,8,30.8,2.19,0.67,0.12,0.38,0,0,bundesliga,2023-2024
495,Maximilian Wöber,at AUT,DF,Gladbach,25,1998,23.0,2,19,3,15.8,0.83,0.13,0.11,0.67,0,0,bundesliga,2023-2024
496,Marius Wolf,de GER,DF,Dortmund,28,1995,13.0,0,9,1,11.1,0.69,0.08,0.0,0.0,0,0,bundesliga,2023-2024
497,Nick Woltemade,de GER,"FW,MF",Werder Bremen,21,2002,13.2,2,22,6,27.3,1.67,0.45,0.09,0.33,0,0,bundesliga,2023-2024
498,Jeong Woo-yeong,kr KOR,MF,Stuttgart,23,1999,7.0,2,18,8,44.4,2.56,1.14,0.11,0.25,0,0,bundesliga,2023-2024
499,Granit Xhaka,ch SUI,MF,Leverkusen,30,1992,31.3,3,45,14,31.1,1.44,0.45,0.07,0.21,0,0,bundesliga,2023-2024
500,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24,1999,16.1,1,11,2,18.2,0.68,0.12,0.09,0.5,0,0,bundesliga,2023-2024
501,Bryan Zaragoza,es ESP,MF,Bayern Munich,21,2001,2.0,0,7,4,57.1,3.44,1.97,0.0,0.0,0,0,bundesliga,2023-2024
502,Robin Zentner,de GER,GK,Mainz 05,28,1994,30.0,0,1,0,0.0,0.03,0.0,0.0,,0,0,bundesliga,2023-2024
503,Cedric Zesiger,ch SUI,DF,Wolfsburg,25,1998,18.2,0,16,2,12.5,0.88,0.11,0.0,0.0,0,0,bundesliga,2023-2024
504,Michael Zetterer,de GER,GK,Werder Bremen,28,1995,27.0,0,1,0,0.0,0.04,0.0,0.0,,0,0,bundesliga,2023-2024
505,Christoph Zimmermann,de GER,DF,Darmstadt 98,30,1993,13.6,0,4,1,25.0,0.3,0.07,0.0,0.0,0,0,bundesliga,2023-2024
506,Simon Zoller,de GER,"FW,MF",Bochum,32,1991,0.5,0,0,0,,0.0,0.0,,,0,0,bundesliga,2023-2024
507,Lovro Zvonarek,hr CRO,MF,Bayern Munich,18,2005,1.8,1,1,1,100.0,0.55,0.55,1.0,1.0,0,0,bundesliga,2023-2024
