Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
1,Brenden Aaronson,us USA,"MF,FW",Union Berlin,22,2000,30,14,1267,14.1,2,2,4,2,0,0,3,1,0.14,0.14,0.28,0.14,0.28,bundesliga,2023-2024
2,Paxten Aaronson,us USA,MF,Eintracht Frankfurt,19,2003,7,1,101,1.1,0,1,1,0,0,0,0,0,0.0,0.89,0.89,0.0,0.89,bundesliga,2023-2024
3,Junior Adamu,at AUT,FW,Freiburg,22,2001,15,0,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
4,Sargis Adamyan,am ARM,"FW,MF",Köln,30,1993,20,8,801,8.9,1,2,3,1,0,0,2,0,0.11,0.22,0.34,0.11,0.34,bundesliga,2023-2024
5,Karim Adeyemi,de GER,"FW,MF",Dortmund,21,2002,21,10,913,10.1,3,1,4,3,0,0,6,1,0.3,0.1,0.39,0.3,0.39,bundesliga,2023-2024
6,Amine Adli,ma MAR,"MF,FW",Leverkusen,23,2000,23,8,898,10.0,4,6,10,4,0,0,5,0,0.4,0.6,1.0,0.4,1.0,bundesliga,2023-2024
7,Felix Agu,ng NGA,MF,Werder Bremen,23,1999,24,19,1614,17.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
8,Ludovic Ajorque,fr FRA,FW,Mainz 05,29,1994,26,15,1360,15.1,2,0,2,2,0,2,4,0,0.13,0.0,0.13,0.13,0.13,bundesliga,2023-2024
9,Kevin Akpoguma,ng NGA,DF,Hoffenheim,28,1995,17,11,1097,12.2,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
10,Faride Alidou,de GER,"MF,FW",Köln,22,2001,26,14,1282,14.2,4,0,4,4,0,0,4,0,0.28,0.0,0.28,0.28,0.28,bundesliga,2023-2024
11,Skelly Alvero,fr FRA,MF,Werder Bremen,21,2002,6,1,123,1.4,1,0,1,1,0,0,1,0,0.73,0.0,0.73,0.73,0.73,bundesliga,2023-2024
12,Nadiem Amiri,de GER,MF,Mainz 05,26,1996,15,15,1315,14.6,1,4,5,1,0,1,5,0,0.07,0.27,0.34,0.07,0.34,bundesliga,2023-2024
13,Nadiem Amiri,de GER,MF,Leverkusen,26,1996,8,1,86,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
14,Kofi Amoako,de GER,MF,Wolfsburg,18,2005,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
15,Robert Andrich,de GER,"MF,DF",Leverkusen,28,1994,28,18,1690,18.8,4,2,6,4,0,0,4,0,0.21,0.11,0.32,0.21,0.32,bundesliga,2023-2024
16,Waldemar Anton,de GER,DF,Stuttgart,27,1996,33,32,2886,32.1,0,3,3,0,0,0,7,0,0.0,0.09,0.09,0.0,0.09,bundesliga,2023-2024
17,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,29,1994,25,11,1216,13.5,2,2,4,2,0,0,5,0,0.15,0.15,0.3,0.15,0.3,bundesliga,2023-2024
18,Asaf Arania,il ISR,FW,Darmstadt 98,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
19,Maximilian Arnold,de GER,MF,Wolfsburg,29,1994,30,27,2506,27.8,2,1,3,2,0,0,9,0,0.07,0.04,0.11,0.07,0.11,bundesliga,2023-2024
20,Arthur,br BRA,MF,Leverkusen,20,2003,4,2,184,2.0,0,2,2,0,0,0,0,0,0.0,0.98,0.98,0.0,0.98,bundesliga,2023-2024
21,Takuma Asano,jp JPN,"FW,MF",Bochum,28,1994,29,26,1986,22.1,6,1,7,6,0,0,2,0,0.27,0.05,0.32,0.27,0.32,bundesliga,2023-2024
22,Jonathan Asp Jensen,dk DEN,FW,Bayern Munich,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
23,Noah Atubolu,de GER,GK,Freiburg,21,2002,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
24,Matthias Bader,de GER,"MF,DF",Darmstadt 98,26,1997,24,21,1802,20.0,1,2,3,1,0,0,1,0,0.05,0.1,0.15,0.05,0.15,bundesliga,2023-2024
25,Ridle Baku,de GER,"MF,DF",Wolfsburg,25,1998,33,22,2013,22.4,1,0,1,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2023-2024
26,Samuel Bamba,de GER,FW,Dortmund,19,2004,2,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
27,Aymen Barkok,ma MAR,MF,Mainz 05,25,1998,13,1,321,3.6,1,0,1,1,0,1,2,0,0.28,0.0,0.28,0.28,0.28,bundesliga,2023-2024
28,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,23,2000,31,29,2606,29.0,4,1,5,4,0,0,8,0,0.14,0.03,0.17,0.14,0.17,bundesliga,2023-2024
29,Daniel Batz,de GER,GK,Mainz 05,32,1991,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
30,Maximilian Bauer,de GER,DF,Augsburg,23,2000,14,9,810,9.0,1,0,1,1,0,0,3,0,0.11,0.0,0.11,0.11,0.11,bundesliga,2023-2024
31,Elias Baum,de GER,DF,Eintracht Frankfurt,17,2005,4,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
32,Oliver Baumann,de GER,GK,Hoffenheim,33,1990,34,34,3060,34.0,0,1,1,0,0,0,1,0,0.0,0.03,0.03,0.0,0.03,bundesliga,2023-2024
33,Christoph Baumgartner,at AUT,"MF,FW",RB Leipzig,23,1999,32,11,1158,12.9,5,1,6,5,0,0,3,0,0.39,0.08,0.47,0.39,0.47,bundesliga,2023-2024
34,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,29,1994,32,16,1636,18.2,7,5,12,7,0,0,3,0,0.39,0.28,0.66,0.39,0.66,bundesliga,2023-2024
35,Adrian Beck,de GER,MF,Heidenheim,26,1997,23,11,974,10.8,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,bundesliga,2023-2024
36,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,28,1995,11,7,645,7.2,0,1,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,bundesliga,2023-2024
37,Chris Bedia,ci CIV,FW,Union Berlin,27,1996,7,0,145,1.6,1,0,1,1,0,0,0,0,0.62,0.0,0.62,0.62,0.62,bundesliga,2023-2024
38,Donny van de Beek,nl NED,"MF,FW",Eintracht Frankfurt,26,1997,8,4,357,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
39,Kevin Behrens,de GER,FW,Wolfsburg,32,1991,13,7,616,6.8,1,1,2,1,0,0,1,0,0.15,0.15,0.29,0.15,0.29,bundesliga,2023-2024
40,Kevin Behrens,de GER,FW,Union Berlin,32,1991,18,14,1262,14.0,4,0,4,4,0,0,3,0,0.29,0.0,0.29,0.29,0.29,bundesliga,2023-2024
41,Maximilian Beier,de GER,"FW,MF",Hoffenheim,20,2002,33,29,2420,26.9,16,1,17,16,0,0,0,0,0.6,0.04,0.63,0.6,0.63,bundesliga,2023-2024
42,Stefan Bell,de GER,DF,Mainz 05,31,1991,10,8,666,7.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
43,Ramy Bensebaini,dz ALG,DF,Dortmund,28,1995,17,11,1033,11.5,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
44,Mergim Berisha,de GER,FW,Hoffenheim,25,1998,6,0,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
45,Mergim Berisha,de GER,FW,Augsburg,25,1998,2,2,122,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
46,Bernardo,br BRA,DF,Bochum,28,1995,33,33,2924,32.5,1,0,1,1,0,0,9,0,0.03,0.0,0.03,0.03,0.03,bundesliga,2023-2024
47,Matúš Bero,sk SVK,"MF,FW",Bochum,27,1995,24,20,1661,18.5,1,1,2,1,0,0,6,0,0.05,0.05,0.11,0.05,0.11,bundesliga,2023-2024
48,Jan-Niklas Beste,de GER,MF,Heidenheim,24,1999,31,31,2603,28.9,8,11,19,8,0,1,4,0,0.28,0.38,0.66,0.28,0.66,bundesliga,2023-2024
49,Pep Biel,es ESP,"FW,MF",Augsburg,26,1996,11,0,285,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
50,Tom Bischof,de GER,MF,Hoffenheim,18,2005,13,1,178,2.0,0,2,2,0,0,0,0,0,0.0,1.01,1.01,0.0,1.01,bundesliga,2023-2024
51,Leonardo Bittencourt,de GER,MF,Werder Bremen,29,1993,29,19,1578,17.5,1,2,3,1,0,0,9,0,0.06,0.11,0.17,0.06,0.17,bundesliga,2023-2024
52,Hendry Blank,de GER,DF,Dortmund,18,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
53,Janis Blaswich,de GER,GK,RB Leipzig,32,1991,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
54,Sacha Boey,fr FRA,MF,Bayern Munich,22,2000,2,1,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
55,Victor Boniface,ng NGA,FW,Leverkusen,22,2000,23,18,1546,17.2,14,8,22,10,4,4,2,0,0.82,0.47,1.28,0.58,1.05,bundesliga,2023-2024
56,Leonardo Bonucci,it ITA,DF,Union Berlin,36,1987,7,6,460,5.1,1,0,1,0,1,1,0,0,0.2,0.0,0.2,0.0,0.0,bundesliga,2023-2024
57,Yvandro Borges Sanches,lu LUX,MF,Gladbach,19,2004,3,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
58,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,24,1999,20,16,1431,15.9,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
59,Rafael Borré,co COL,FW,Werder Bremen,27,1995,19,11,991,11.0,4,0,4,4,0,0,0,0,0.36,0.0,0.36,0.36,0.36,bundesliga,2023-2024
60,Julian Brandt,de GER,MF,Dortmund,27,1996,32,26,2223,24.7,7,11,18,7,0,0,2,0,0.28,0.45,0.73,0.28,0.73,bundesliga,2023-2024
61,Fabian Bredlow,de GER,GK,Stuttgart,28,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
62,Tim Breithaupt,de GER,MF,Augsburg,21,2002,16,6,629,7.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
63,Maximilian Breunig,de GER,FW,Freiburg,22,2000,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
64,Bennit Bröger,de GER,MF,Wolfsburg,17,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
65,John Brooks,us USA,DF,Hoffenheim,30,1993,21,18,1539,17.1,2,0,2,2,0,0,6,1,0.12,0.0,0.12,0.12,0.12,bundesliga,2023-2024
66,Moritz Broschinski,de GER,"FW,MF",Bochum,22,2000,26,14,1247,13.9,2,3,5,2,0,0,4,0,0.14,0.22,0.36,0.14,0.36,bundesliga,2023-2024
67,Alexander Brunst,de GER,GK,Darmstadt 98,28,1995,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
68,Marius Bülter,de GER,MF,Hoffenheim,30,1993,30,15,1351,15.0,1,4,5,1,0,0,3,1,0.07,0.27,0.33,0.07,0.33,bundesliga,2023-2024
69,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,23,2000,21,18,1538,17.1,8,2,10,7,1,1,2,0,0.47,0.12,0.59,0.41,0.53,bundesliga,2023-2024
70,Oliver Burke,sct SCO,"FW,MF",Werder Bremen,26,1997,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
71,Marnon Busch,de GER,DF,Heidenheim,28,1994,16,5,595,6.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
72,Aurélio Buta,pt POR,"MF,DF",Eintracht Frankfurt,26,1997,30,20,1744,19.4,1,1,2,1,0,0,5,0,0.05,0.05,0.1,0.05,0.1,bundesliga,2023-2024
73,Anthony Caci,fr FRA,"MF,DF",Mainz 05,26,1997,31,29,2486,27.6,2,3,5,2,0,0,8,0,0.07,0.11,0.18,0.07,0.18,bundesliga,2023-2024
74,Emre Can,de GER,MF,Dortmund,29,1994,25,22,1953,21.7,2,2,4,0,2,2,5,0,0.09,0.09,0.18,0.0,0.09,bundesliga,2023-2024
75,Irvin Cardona,mt MLT,"FW,MF",Augsburg,25,1997,3,0,54,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
76,Rasmus Carstensen,dk DEN,"DF,MF",Köln,22,2000,23,18,1659,18.4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
77,Fabio Carvalho,pt POR,MF,RB Leipzig,20,2002,9,1,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
78,Koen Casteels,be BEL,GK,Wolfsburg,31,1992,25,25,2250,25.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
79,Václav Černý,cz CZE,"MF,FW",Wolfsburg,25,1997,22,12,921,10.2,4,1,5,4,0,0,2,0,0.39,0.1,0.49,0.39,0.49,bundesliga,2023-2024
80,Julian Chabot,de GER,DF,Köln,25,1998,32,32,2703,30.0,0,0,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
81,El Chadaille Bitshiabu,fr FRA,DF,RB Leipzig,18,2005,6,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
82,Fares Chaïbi,dz ALG,"MF,FW",Eintracht Frankfurt,20,2002,28,21,1912,21.2,2,4,6,2,0,0,2,0,0.09,0.19,0.28,0.09,0.28,bundesliga,2023-2024
83,Timothy Chandler,us USA,"DF,MF",Eintracht Frankfurt,33,1990,6,0,18,0.2,0,1,1,0,0,0,0,0,0.0,5.0,5.0,0.0,5.0,bundesliga,2023-2024
84,Fabio Chiarodia,it ITA,DF,Gladbach,18,2005,7,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
85,Jacob Christensen,dk DEN,MF,Köln,22,2001,7,2,219,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
86,Nnamdi Collins,de GER,DF,Eintracht Frankfurt,19,2004,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
87,Kingsley Coman,fr FRA,MF,Bayern Munich,27,1996,17,15,1113,12.4,3,3,6,3,0,0,1,0,0.24,0.24,0.49,0.24,0.49,bundesliga,2023-2024
88,Bambasé Conté,de GER,MF,Hoffenheim,20,2003,7,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
89,Danny da Costa,de GER,"MF,DF",Mainz 05,30,1993,19,9,830,9.2,0,1,1,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11,bundesliga,2023-2024
90,Nicolas Cozza,fr FRA,DF,Wolfsburg,24,1999,6,3,276,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
91,Tomáš Čvančara,cz CZE,"FW,MF",Gladbach,22,2000,21,7,896,10.0,4,1,5,3,1,2,4,0,0.4,0.1,0.5,0.3,0.4,bundesliga,2023-2024
92,Finn Dahmen,de GER,GK,Augsburg,25,1998,31,31,2790,31.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
93,Mahmoud Dahoud,de GER,MF,Stuttgart,27,1996,13,1,227,2.5,1,0,1,1,0,0,0,0,0.4,0.0,0.4,0.4,0.4,bundesliga,2023-2024
94,Lukas Daschner,de GER,"FW,MF",Bochum,24,1998,20,3,536,6.0,1,1,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,bundesliga,2023-2024
95,David Datro Fofana,ci CIV,"FW,MF",Union Berlin,20,2002,12,8,682,7.6,1,0,1,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13,bundesliga,2023-2024
96,Alphonso Davies,ca CAN,DF,Bayern Munich,22,2000,29,24,2065,22.9,2,5,7,2,0,0,0,0,0.09,0.22,0.31,0.09,0.31,bundesliga,2023-2024
97,Olivier Deman,be BEL,MF,Werder Bremen,23,2000,29,14,1365,15.2,2,1,3,2,0,0,5,0,0.13,0.07,0.2,0.13,0.2,bundesliga,2023-2024
98,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,25,1998,33,33,2873,31.9,15,9,24,12,3,4,7,0,0.47,0.28,0.75,0.38,0.66,bundesliga,2023-2024
99,Sepp van den Berg,nl NED,DF,Mainz 05,21,2001,33,31,2839,31.5,3,0,3,3,0,0,9,0,0.1,0.0,0.1,0.1,0.1,bundesliga,2023-2024
100,Samuele Di Benedetto,de GER,MF,Stuttgart,18,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
101,Justin Diehl,de GER,MF,Köln,18,2004,7,1,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
102,Eric Dier,eng ENG,DF,Bayern Munich,29,1994,15,13,1166,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
103,Florian Dietz,de GER,FW,Köln,24,1998,5,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
104,Junior Dina Ebimbe,cm CMR,MF,Eintracht Frankfurt,22,2000,31,25,1956,21.7,5,3,8,5,0,0,5,0,0.23,0.14,0.37,0.23,0.37,bundesliga,2023-2024
105,Eren Dinkçi,de GER,MF,Heidenheim,21,2001,33,33,2650,29.4,10,5,15,10,0,0,8,0,0.34,0.17,0.51,0.34,0.51,bundesliga,2023-2024
106,Ritsu Doan,jp JPN,MF,Freiburg,25,1998,30,26,2246,25.0,7,2,9,7,0,0,2,0,0.28,0.08,0.36,0.28,0.36,bundesliga,2023-2024
107,Danilho Doekhi,nl NED,DF,Union Berlin,25,1998,24,24,2160,24.0,2,0,2,2,0,0,2,0,0.08,0.0,0.08,0.08,0.08,bundesliga,2023-2024
108,Niklas Dorsch,de GER,MF,Augsburg,25,1998,21,16,1386,15.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
109,Nikola Dovedan,at AUT,MF,Heidenheim,29,1994,21,5,656,7.3,3,1,4,3,0,0,0,1,0.41,0.14,0.55,0.41,0.55,bundesliga,2023-2024
110,Damion Downs,us USA,FW,Köln,19,2004,10,0,181,2.0,2,0,2,2,0,0,0,0,0.99,0.0,0.99,0.99,0.99,bundesliga,2023-2024
111,Dion Drena Beljo,hr CRO,"FW,MF",Augsburg,21,2002,26,3,581,6.5,2,0,2,2,0,0,2,0,0.31,0.0,0.31,0.31,0.31,bundesliga,2023-2024
112,Tim Drexler,de GER,DF,Hoffenheim,18,2005,8,6,573,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
113,Marvin Ducksch,de GER,FW,Werder Bremen,29,1994,33,32,2696,30.0,12,9,21,7,5,6,9,0,0.4,0.3,0.7,0.23,0.53,bundesliga,2023-2024
114,Julien Duranville,be BEL,FW,Dortmund,17,2006,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
115,Maximilian Eggestein,de GER,MF,Freiburg,26,1996,33,33,2914,32.4,1,2,3,1,0,0,6,0,0.03,0.06,0.09,0.03,0.09,bundesliga,2023-2024
116,Lilian Egloff,de GER,MF,Stuttgart,20,2002,5,1,106,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
117,Hugo Ekitike,fr FRA,FW,Eintracht Frankfurt,21,2002,14,7,716,8.0,4,2,6,4,0,0,3,0,0.5,0.25,0.75,0.5,0.75,bundesliga,2023-2024
118,Elif Elmas,mk MKD,MF,RB Leipzig,23,1999,14,2,266,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
119,Nico Elvedi,ch SUI,DF,Gladbach,26,1996,30,28,2482,27.6,2,1,3,2,0,0,5,0,0.07,0.04,0.11,0.07,0.11,bundesliga,2023-2024
120,Arne Engels,be BEL,"MF,DF",Augsburg,19,2003,32,13,1405,15.6,3,2,5,3,0,0,1,1,0.19,0.13,0.32,0.19,0.32,bundesliga,2023-2024
121,Ohis Felix Uduokhai,de GER,DF,Augsburg,25,1997,33,33,2921,32.5,2,0,2,2,0,0,5,1,0.06,0.0,0.06,0.06,0.06,bundesliga,2023-2024
122,Edimilson Fernandes,ch SUI,DF,Mainz 05,27,1996,21,13,1290,14.3,0,2,2,0,0,0,4,0,0.0,0.14,0.14,0.0,0.14,bundesliga,2023-2024
123,Nacho Ferri,es ESP,FW,Eintracht Frankfurt,18,2004,8,0,74,0.8,1,0,1,1,0,0,0,0,1.22,0.0,1.22,1.22,1.22,bundesliga,2023-2024
124,Max Finkgräfe,de GER,DF,Köln,19,2004,24,18,1756,19.5,1,0,1,1,0,0,4,0,0.05,0.0,0.05,0.05,0.05,bundesliga,2023-2024
125,Kilian Fischer,de GER,"MF,DF",Wolfsburg,22,2000,6,4,291,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
126,Jonas Föhrenbach,de GER,DF,Heidenheim,27,1996,33,32,2788,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
127,Emil Forsberg,se SWE,MF,RB Leipzig,31,1991,14,5,464,5.2,2,1,3,2,0,1,0,0,0.39,0.19,0.58,0.39,0.58,bundesliga,2023-2024
128,Philipp Förster,de GER,MF,Bochum,28,1995,13,3,385,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
129,Bartol Franjić,hr CRO,MF,Darmstadt 98,23,2000,20,14,1229,13.7,0,1,1,0,0,0,5,0,0.0,0.07,0.07,0.0,0.07,bundesliga,2023-2024
130,Marco Friedl,at AUT,DF,Werder Bremen,25,1998,25,25,2197,24.4,1,0,1,1,0,0,6,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2023-2024
131,Marvin Friedrich,de GER,DF,Gladbach,27,1995,24,17,1566,17.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
132,Jeremie Frimpong,nl NED,MF,Leverkusen,22,2000,31,27,2251,25.0,9,7,16,9,0,0,6,0,0.36,0.28,0.64,0.36,0.64,bundesliga,2023-2024
133,Chris Führich,de GER,MF,Stuttgart,25,1998,34,33,2567,28.5,8,7,15,8,0,1,2,0,0.28,0.25,0.53,0.28,0.53,bundesliga,2023-2024
134,Shiō Fukuda,jp JPN,FW,Gladbach,19,2004,5,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
135,Niclas Füllkrug,de GER,FW,Werder Bremen,30,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
136,Niclas Füllkrug,de GER,FW,Dortmund,30,1993,29,27,2212,24.6,12,8,20,9,3,3,1,0,0.49,0.33,0.81,0.37,0.69,bundesliga,2023-2024
137,Cristian Gamboa,cr CRC,"DF,MF",Bochum,33,1989,22,12,1187,13.2,0,1,1,0,0,0,6,0,0.0,0.08,0.08,0.0,0.08,bundesliga,2023-2024
138,Dennis Geiger,de GER,MF,Hoffenheim,25,1998,3,0,64,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
139,Yannick Gerhardt,de GER,MF,Wolfsburg,29,1994,25,18,1630,18.1,2,1,3,2,0,0,5,0,0.11,0.06,0.17,0.11,0.17,bundesliga,2023-2024
140,Anwar El Ghazi,nl NED,"FW,MF",Mainz 05,28,1995,3,0,54,0.6,0,1,1,0,0,0,0,0,0.0,1.67,1.67,0.0,1.67,bundesliga,2023-2024
141,Benedikt Gimber,de GER,DF,Heidenheim,26,1997,24,24,2021,22.5,1,1,2,1,0,0,9,0,0.04,0.04,0.09,0.04,0.09,bundesliga,2023-2024
142,Matthias Ginter,de GER,DF,Freiburg,29,1994,23,22,1913,21.3,0,2,2,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,bundesliga,2023-2024
143,Jamie Gittens,eng ENG,"MF,FW",Dortmund,18,2004,25,14,1058,11.8,1,4,5,1,0,0,1,0,0.09,0.34,0.43,0.09,0.43,bundesliga,2023-2024
144,Klaus Gjasula,al ALB,"DF,MF",Darmstadt 98,33,1989,22,17,1363,15.1,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
145,Serge Gnabry,de GER,MF,Bayern Munich,28,1995,10,5,432,4.8,3,1,4,3,0,0,0,0,0.62,0.21,0.83,0.62,0.83,bundesliga,2023-2024
146,Leon Goretzka,de GER,MF,Bayern Munich,28,1995,30,25,2241,24.9,6,7,13,6,0,0,3,0,0.24,0.28,0.52,0.24,0.52,bundesliga,2023-2024
147,Robin Gosens,de GER,"MF,DF",Union Berlin,29,1994,30,27,2283,25.4,6,3,9,6,0,0,9,1,0.24,0.12,0.35,0.24,0.35,bundesliga,2023-2024
148,Mario Götze,de GER,MF,Eintracht Frankfurt,31,1992,30,23,2068,23.0,3,2,5,3,0,0,5,1,0.13,0.09,0.22,0.13,0.22,bundesliga,2023-2024
149,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,32,1991,30,29,2593,28.8,1,0,1,1,0,0,7,0,0.03,0.0,0.03,0.03,0.03,bundesliga,2023-2024
150,Jens Grahl,de GER,GK,Eintracht Frankfurt,34,1988,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.5,0.5,0.0,0.5,bundesliga,2023-2024
151,Ryan Gravenberch,nl NED,MF,Bayern Munich,21,2002,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
