Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
394,Salih Özcan,tr TUR,MF,Dortmund,25,1998,23,1184.0,51.0,38.7,13.2,13,78.0,8,10,17.0,9,1.91,27.0,21.0,6.0,0.46,-0.46,bundesliga,2023-2024
395,Willian Pacho,ec ECU,DF,Eintracht Frankfurt,21,2001,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,,0,1.42,51.0,48.0,3.0,0.09,2.09,bundesliga,2023-2024
396,Gonçalo Paciência,pt POR,FW,Bochum,28,1994,19,650.0,34.0,21.2,7.2,6,67.0,0,13,19.0,8,0.79,13.0,14.0,-1.0,-0.14,1.02,bundesliga,2023-2024
397,Exequiel Palacios,ar ARG,MF,Leverkusen,24,1998,24,1831.0,76.0,59.8,20.3,21,84.0,10,3,23.0,3,2.67,56.0,19.0,37.0,1.82,-0.23,bundesliga,2023-2024
398,Miloš Pantović,rs SRB,"FW,MF",Union Berlin,27,1996,1,15.0,15.0,0.5,0.2,0,,0,1,15.0,0,3.0,1.0,0.0,1.0,6.0,6.77,bundesliga,2023-2024
399,Antonios Papadopoulos,de GER,DF,Dortmund,23,1999,2,117.0,59.0,3.8,1.3,1,90.0,1,1,27.0,3,2.0,5.0,2.0,3.0,2.31,1.63,bundesliga,2023-2024
400,Merveille Papela,de GER,MF,Mainz 05,22,2001,11,257.0,23.0,8.4,2.9,3,59.0,0,8,10.0,19,0.91,1.0,7.0,-6.0,-2.1,-1.91,bundesliga,2023-2024
401,Leart Paqarada,xk KVX,DF,Köln,28,1994,17,1075.0,63.0,35.1,11.9,11,85.0,9,6,24.0,8,0.47,11.0,31.0,-20.0,-1.67,-1.13,bundesliga,2023-2024
402,Kevin Paredes,us USA,"MF,DF",Wolfsburg,20,2003,28,1432.0,51.0,46.8,15.9,15,80.0,6,13,18.0,3,1.07,20.0,27.0,-7.0,-0.44,0.0,bundesliga,2023-2024
403,Felix Passlack,de GER,"DF,MF",Bochum,25,1998,15,960.0,64.0,31.4,10.7,13,72.0,3,2,11.0,11,0.93,14.0,23.0,-9.0,-0.84,0.14,bundesliga,2023-2024
404,Raul Paula,de GER,MF,Stuttgart,19,2004,0,,,,,0,,0,0,,4,,,,,,,bundesliga,2023-2024
405,Benjamin Pavard,fr FRA,DF,Bayern Munich,27,1996,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
406,Jiří Pavlenka,cz CZE,GK,Werder Bremen,31,1992,7,630.0,90.0,20.6,7.0,7,90.0,7,0,,17,0.86,12.0,17.0,-5.0,-0.71,-0.68,bundesliga,2023-2024
407,Aleksandar Pavlovic,de GER,MF,Bayern Munich,19,2004,19,1227.0,65.0,40.1,13.6,14,79.0,7,5,25.0,6,2.42,35.0,16.0,19.0,1.39,-0.08,bundesliga,2023-2024
408,Kristian Pedersen,dk DEN,"DF,MF",Köln,28,1994,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
409,Mads Pedersen,dk DEN,"DF,MF",Augsburg,26,1996,27,1786.0,66.0,58.4,19.8,19,83.0,14,8,25.0,3,0.96,29.0,43.0,-14.0,-0.71,-0.99,bundesliga,2023-2024
410,Jordan Pefok,us USA,FW,Gladbach,27,1996,25,1420.0,57.0,46.4,15.8,18,74.0,6,7,14.0,1,1.0,27.0,31.0,-4.0,-0.25,0.13,bundesliga,2023-2024
411,Jordan Pefok,us USA,FW,Union Berlin,27,1996,1,27.0,27.0,0.9,0.3,0,,0,1,27.0,1,3.0,1.0,0.0,1.0,3.33,4.1,bundesliga,2023-2024
412,Dženan Pejčinović,de GER,DF,Wolfsburg,18,2005,4,37.0,9.0,1.2,0.4,0,,0,4,9.0,4,0.75,0.0,0.0,0.0,0.0,0.45,bundesliga,2023-2024
413,Philipp Pentke,de GER,GK,Köln,38,1985,0,,,0.0,0.0,0,,0,0,,24,1.0,1.0,1.0,0.0,,,bundesliga,2023-2024
414,Daniel Peretz,il ISR,GK,Bayern Munich,23,2000,1,17.0,17.0,0.6,0.2,0,,0,1,17.0,13,3.0,0.0,0.0,0.0,0.0,-1.45,bundesliga,2023-2024
415,Matteo Perez Vinlöf,se SWE,DF,Bayern Munich,17,2005,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,1,3.0,0.0,0.0,0.0,0.0,-1.45,bundesliga,2023-2024
416,Pavao Pervan,at AUT,GK,Wolfsburg,35,1987,9,810.0,90.0,26.5,9.0,9,90.0,9,0,,25,0.78,10.0,17.0,-7.0,-0.78,-0.46,bundesliga,2023-2024
417,Jens Petter Hauge,no NOR,"DF,FW",Eintracht Frankfurt,23,1999,10,147.0,15.0,4.8,1.6,0,,0,10,15.0,4,1.6,5.0,2.0,3.0,1.84,1.9,bundesliga,2023-2024
418,Luca Pfeiffer,de GER,"FW,MF",Darmstadt 98,26,1996,24,1619.0,67.0,52.9,18.0,20,77.0,9,4,20.0,6,0.46,20.0,37.0,-17.0,-0.95,1.49,bundesliga,2023-2024
419,Patric Pfeiffer,de GER,DF,Augsburg,23,1999,11,511.0,46.0,16.7,5.7,4,81.0,2,7,27.0,11,0.64,3.0,14.0,-11.0,-1.94,-1.97,bundesliga,2023-2024
420,Luca Philipp,de GER,GK,Hoffenheim,22,2000,0,,,0.0,0.0,0,,0,0,,26,0.0,2.0,3.0,-1.0,,,bundesliga,2023-2024
421,Maximilian Philipp,de GER,FW,Freiburg,29,1994,17,323.0,19.0,10.6,3.6,1,72.0,0,16,16.0,7,0.88,7.0,7.0,0.0,0.0,0.43,bundesliga,2023-2024
422,Florian Pick,de GER,MF,Heidenheim,27,1995,22,327.0,15.0,10.7,3.6,1,90.0,1,21,11.0,12,1.14,2.0,8.0,-6.0,-1.65,-1.68,bundesliga,2023-2024
423,Amos Pieper,de GER,DF,Werder Bremen,25,1998,7,590.0,84.0,19.3,6.6,7,84.0,6,0,,5,1.0,10.0,14.0,-4.0,-0.61,-0.54,bundesliga,2023-2024
424,Marvin Pieringer,de GER,"FW,MF",Heidenheim,23,1999,31,1513.0,49.0,49.4,16.8,18,67.0,1,13,24.0,0,1.23,27.0,22.0,5.0,0.3,0.88,bundesliga,2023-2024
425,Alassane Pléa,fr FRA,"FW,MF",Gladbach,30,1993,27,1913.0,71.0,62.5,21.3,24,75.0,5,3,34.0,0,1.0,37.0,41.0,-4.0,-0.19,0.36,bundesliga,2023-2024
426,Ole Pohlmann,de GER,"FW,MF",Dortmund,22,2001,2,54.0,27.0,1.8,0.6,0,,0,2,27.0,3,0.5,0.0,0.0,0.0,0.0,-0.75,bundesliga,2023-2024
427,Sebastian Polter,de GER,FW,Darmstadt 98,32,1991,9,446.0,50.0,14.6,5.0,4,80.0,1,5,26.0,0,0.33,4.0,12.0,-8.0,-1.61,0.04,bundesliga,2023-2024
428,Yussuf Poulsen,dk DEN,FW,RB Leipzig,29,1994,28,1217.0,43.0,39.8,13.5,12,75.0,2,16,20.0,3,1.75,34.0,15.0,19.0,1.41,0.48,bundesliga,2023-2024
429,Grischa Prömel,de GER,MF,Hoffenheim,28,1995,28,2139.0,76.0,69.9,23.8,27,78.0,15,1,33.0,0,1.43,45.0,44.0,1.0,0.04,0.14,bundesliga,2023-2024
430,Gustavo Puerta,co COL,MF,Leverkusen,20,2003,7,46.0,7.0,1.5,0.5,0,,0,7,7.0,21,3.0,4.0,0.0,4.0,7.83,6.0,bundesliga,2023-2024
431,Joshua Quarshie,de GER,DF,Hoffenheim,19,2004,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
432,Luca Raimund,de GER,MF,Stuttgart,18,2005,3,30.0,10.0,1.0,0.3,0,,0,3,10.0,8,1.0,1.0,2.0,-1.0,-3.0,-4.19,bundesliga,2023-2024
433,Grant Ranos,am ARM,FW,Gladbach,20,2003,9,49.0,5.0,1.6,0.5,0,,0,9,5.0,11,1.0,1.0,0.0,1.0,1.84,2.2,bundesliga,2023-2024
434,Nicolai Rapp,de GER,DF,Werder Bremen,26,1996,2,76.0,38.0,2.5,0.8,1,71.0,0,1,5.0,9,0.0,1.0,2.0,-1.0,-1.18,-1.03,bundesliga,2023-2024
435,David Raum,de GER,DF,RB Leipzig,25,1998,31,2739.0,88.0,89.5,30.4,31,88.0,25,0,,2,1.94,69.0,35.0,34.0,1.12,0.0,bundesliga,2023-2024
436,Rocco Reitz,de GER,MF,Gladbach,21,2002,34,2136.0,63.0,69.8,23.7,24,80.0,7,10,21.0,0,1.0,39.0,45.0,-6.0,-0.25,0.23,bundesliga,2023-2024
437,Marco Reus,de GER,MF,Dortmund,34,1989,26,1601.0,62.0,52.3,17.8,18,77.0,2,8,28.0,6,1.81,37.0,27.0,10.0,0.56,-0.36,bundesliga,2023-2024
438,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,25,1997,25,1985.0,79.0,64.9,22.1,24,81.0,14,1,31.0,1,1.2,29.0,40.0,-11.0,-0.5,-0.58,bundesliga,2023-2024
439,Gio Reyna,us USA,MF,Dortmund,20,2002,11,280.0,25.0,9.2,3.1,1,45.0,0,10,24.0,4,1.91,9.0,4.0,5.0,1.61,0.96,bundesliga,2023-2024
440,Marco Richter,de GER,MF,Mainz 05,25,1997,20,717.0,36.0,23.4,8.0,7,73.0,1,13,16.0,9,0.75,3.0,12.0,-9.0,-1.13,-1.01,bundesliga,2023-2024
441,Clemens Riedel,de GER,"DF,MF",Darmstadt 98,20,2003,14,755.0,54.0,24.7,8.4,9,80.0,7,5,8.0,6,0.71,9.0,20.0,-11.0,-1.31,0.45,bundesliga,2023-2024
442,Manuel Riemann,de GER,GK,Bochum,34,1988,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,,0,1.0,41.0,70.0,-29.0,-0.88,2.12,bundesliga,2023-2024
443,Lasse Rieß,de GER,GK,Mainz 05,22,2001,0,,,,,0,,0,0,,21,,,,,,,bundesliga,2023-2024
444,Cimo Röcker,de GER,DF,Werder Bremen,29,1994,0,,,,,0,,0,0,,11,,,,,,,bundesliga,2023-2024
445,Sebastian Rode,de GER,MF,Eintracht Frankfurt,32,1990,8,61.0,8.0,2.0,0.7,1,5.0,0,7,8.0,0,1.38,1.0,3.0,-2.0,-2.95,-3.04,bundesliga,2023-2024
446,Rogério,br BRA,"DF,MF",Wolfsburg,25,1998,13,906.0,70.0,29.6,10.1,10,83.0,7,3,26.0,3,0.77,10.0,15.0,-5.0,-0.5,-0.08,bundesliga,2023-2024
447,Merlin Röhl,de GER,"MF,FW",Freiburg,21,2002,24,1477.0,62.0,48.3,16.4,17,74.0,3,7,31.0,3,1.29,21.0,29.0,-8.0,-0.49,-0.2,bundesliga,2023-2024
448,Hugo Rölleke,de GER,GK,Bochum,18,2005,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2023-2024
449,Moritz Römling,de GER,FW,Bochum,22,2001,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2023-2024
450,Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,26,1997,4,76.0,19.0,2.5,0.8,0,,0,4,19.0,2,1.0,2.0,2.0,0.0,0.0,1.69,bundesliga,2023-2024
451,Max Rosenfelder,de GER,DF,Freiburg,20,2003,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
452,Anthony Rouault,fr FRA,DF,Stuttgart,22,2001,22,1010.0,46.0,33.0,11.2,11,77.0,5,11,15.0,4,2.18,27.0,15.0,12.0,1.07,-0.12,bundesliga,2023-2024
453,Jérôme Roussillon,fr FRA,"DF,MF",Union Berlin,30,1993,23,752.0,33.0,24.6,8.4,8,72.0,2,15,12.0,3,1.13,10.0,12.0,-2.0,-0.24,0.66,bundesliga,2023-2024
454,Fabian Rüdlin,de GER,MF,Freiburg,26,1997,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,7,0.0,0.0,1.0,-1.0,-12.86,-12.5,bundesliga,2023-2024
455,Julian Ryerson,no NOR,DF,Dortmund,25,1997,21,1767.0,84.0,57.7,19.6,20,86.0,14,1,45.0,3,2.0,35.0,24.0,11.0,0.56,-0.41,bundesliga,2023-2024
456,Frederik Rønnow,dk DEN,GK,Union Berlin,30,1992,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,,0,1.0,33.0,56.0,-23.0,-0.7,1.3,bundesliga,2023-2024
457,Marcel Sabitzer,at AUT,MF,Dortmund,29,1994,25,1961.0,78.0,64.1,21.8,23,84.0,18,2,16.0,2,1.88,44.0,26.0,18.0,0.83,0.25,bundesliga,2023-2024
458,Roland Sallai,hu HUN,"MF,FW",Freiburg,26,1997,27,1840.0,68.0,60.1,20.4,22,79.0,5,5,21.0,0,1.33,26.0,35.0,-9.0,-0.44,-0.15,bundesliga,2023-2024
459,Diadie Samassékou,ml MLI,MF,Hoffenheim,27,1996,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,10,3.0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
460,Jadon Sancho,eng ENG,"MF,FW",Dortmund,23,2000,14,947.0,68.0,30.9,10.5,11,78.0,2,3,28.0,2,1.86,19.0,11.0,8.0,0.76,0.04,bundesliga,2023-2024
461,Leroy Sané,de GER,MF,Bayern Munich,27,1996,27,2137.0,79.0,69.8,23.7,25,84.0,16,2,24.0,0,2.19,67.0,26.0,41.0,1.73,0.95,bundesliga,2023-2024
462,Mohamed Sankoh,nl NED,FW,Stuttgart,19,2003,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
463,Kauã Santos,br BRA,GK,Eintracht Frankfurt,20,2003,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2023-2024
464,Amin Sarr,se SWE,"MF,FW",Wolfsburg,22,2001,14,386.0,28.0,12.6,4.3,2,68.0,0,12,21.0,6,0.71,2.0,8.0,-6.0,-1.4,-1.1,bundesliga,2023-2024
465,Bouna Sarr,sn SEN,DF,Bayern Munich,31,1992,2,106.0,53.0,3.5,1.2,1,90.0,1,1,16.0,8,3.0,4.0,2.0,2.0,1.7,0.27,bundesliga,2023-2024
466,Kein Sato,jp JPN,FW,Werder Bremen,22,2001,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2023-2024
467,Joe Scally,us USA,"DF,MF",Gladbach,20,2002,31,2236.0,72.0,73.1,24.8,25,85.0,19,6,20.0,3,1.06,42.0,50.0,-8.0,-0.32,0.01,bundesliga,2023-2024
468,András Schäfer,hu HUN,MF,Union Berlin,24,1999,20,1214.0,61.0,39.7,13.5,14,74.0,4,6,30.0,0,1.0,13.0,24.0,-11.0,-0.82,-0.13,bundesliga,2023-2024
469,Patrik Schick,cz CZE,FW,Leverkusen,27,1996,20,1063.0,53.0,34.7,11.8,12,76.0,3,8,19.0,4,2.5,25.0,7.0,18.0,1.52,-0.59,bundesliga,2023-2024
470,Stefan Schimmer,de GER,FW,Heidenheim,29,1994,16,153.0,10.0,5.0,1.7,0,,0,16,10.0,18,0.81,2.0,3.0,-1.0,-0.59,-0.46,bundesliga,2023-2024
471,Xaver Schlager,at AUT,MF,RB Leipzig,25,1997,29,2477.0,85.0,80.9,27.5,29,85.0,22,0,,0,1.93,64.0,32.0,32.0,1.16,0.24,bundesliga,2023-2024
472,Tim Schleinitz,de GER,MF,Union Berlin,18,2005,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
473,Keven Schlotterbeck,de GER,DF,Freiburg,26,1997,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
474,Keven Schlotterbeck,de GER,DF,Bochum,26,1997,27,2185.0,81.0,71.4,24.3,24,90.0,23,3,10.0,2,1.07,33.0,48.0,-15.0,-0.62,1.13,bundesliga,2023-2024
475,Nico Schlotterbeck,de GER,DF,Dortmund,23,1999,33,2859.0,87.0,93.4,31.8,32,88.0,29,1,28.0,1,1.82,62.0,41.0,21.0,0.66,-1.13,bundesliga,2023-2024
476,Romano Schmid,at AUT,"MF,FW",Werder Bremen,23,2000,33,2601.0,79.0,85.0,28.9,30,84.0,13,3,23.0,0,1.27,43.0,48.0,-5.0,-0.17,0.02,bundesliga,2023-2024
477,Kenneth Schmidt,de GER,DF,Freiburg,21,2002,5,68.0,14.0,2.2,0.8,0,,0,5,14.0,7,0.8,1.0,4.0,-3.0,-3.97,-3.67,bundesliga,2023-2024
478,Benno Schmitz,de GER,DF,Köln,28,1994,22,1155.0,53.0,37.7,12.8,13,80.0,7,9,13.0,8,0.73,12.0,19.0,-7.0,-0.55,0.64,bundesliga,2023-2024
479,Fabian Schnellhardt,de GER,MF,Darmstadt 98,29,1994,10,235.0,24.0,7.7,2.6,2,64.0,0,8,13.0,13,0.3,1.0,7.0,-6.0,-2.3,-0.7,bundesliga,2023-2024
480,Florian Schock,de GER,GK,Stuttgart,22,2001,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2023-2024
481,Max Scholze,de GER,FW,Bayern Munich,18,2005,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
482,Jan Schöppner,de GER,MF,Heidenheim,24,1999,26,1998.0,77.0,65.3,22.2,23,84.0,16,3,21.0,8,1.31,31.0,32.0,-1.0,-0.05,0.29,bundesliga,2023-2024
483,Marcel Schuhen,de GER,GK,Darmstadt 98,30,1993,31,2790.0,90.0,91.2,31.0,31,90.0,31,0,,2,0.52,29.0,76.0,-47.0,-1.52,1.48,bundesliga,2023-2024
484,Philipp Schulze,de GER,GK,Wolfsburg,20,2003,0,,,,,0,,0,0,,4,,,,,,,bundesliga,2023-2024
485,Marvin Schwäbe,de GER,GK,Köln,28,1995,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,0.79,28.0,60.0,-32.0,-0.94,,bundesliga,2023-2024
486,Alexander Schwolow,de GER,GK,Union Berlin,31,1992,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,28,0.0,0.0,2.0,-2.0,-2.0,-1.3,bundesliga,2023-2024
487,Dennis Seimen,de GER,GK,Stuttgart,17,2005,0,,,,,0,,0,0,,6,,,,,,,bundesliga,2023-2024
488,Nicolas Seiwald,at AUT,MF,RB Leipzig,22,2001,21,718.0,34.0,23.5,8.0,6,74.0,2,15,18.0,13,1.76,16.0,14.0,2.0,0.25,-1.13,bundesliga,2023-2024
489,Davie Selke,de GER,FW,Köln,28,1995,19,1265.0,67.0,41.3,14.1,16,75.0,5,3,20.0,1,0.74,9.0,24.0,-15.0,-1.07,-0.21,bundesliga,2023-2024
490,Benjamin Šeško,si SVN,FW,RB Leipzig,20,2003,31,1526.0,49.0,49.9,17.0,17,74.0,2,14,19.0,2,2.0,34.0,22.0,12.0,0.71,-0.82,bundesliga,2023-2024
491,Kevin Sessa,de GER,MF,Heidenheim,23,2000,30,1011.0,34.0,33.0,11.2,7,70.0,0,23,23.0,2,1.27,21.0,14.0,7.0,0.62,1.15,bundesliga,2023-2024
492,Aaron Seydel,de GER,FW,Darmstadt 98,27,1996,16,619.0,39.0,20.2,6.9,5,72.0,2,11,23.0,2,0.5,6.0,15.0,-9.0,-1.31,0.42,bundesliga,2023-2024
493,Tim Siersleben,de GER,DF,Heidenheim,23,2000,14,910.0,65.0,29.7,10.1,10,86.0,9,4,14.0,19,1.14,13.0,23.0,-10.0,-0.99,-1.2,bundesliga,2023-2024
494,Kiliann Sildillia,fr FRA,DF,Freiburg,21,2002,27,1806.0,67.0,59.0,20.1,20,86.0,17,7,13.0,4,1.33,26.0,33.0,-7.0,-0.35,0.08,bundesliga,2023-2024
495,Mohamed Simakan,fr FRA,DF,RB Leipzig,23,2000,32,2138.0,67.0,69.9,23.8,23,84.0,13,9,24.0,0,1.91,49.0,30.0,19.0,0.8,-1.05,bundesliga,2023-2024
496,Simon Simoni,al ALB,GK,Eintracht Frankfurt,19,2004,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
497,Xavi Simons,nl NED,MF,RB Leipzig,20,2003,32,2653.0,83.0,86.7,29.5,32,83.0,10,0,,0,2.0,69.0,28.0,41.0,1.39,2.05,bundesliga,2023-2024
498,Tobias Sippel,de GER,GK,Gladbach,35,1988,0,,,,,0,,0,0,,4,,,,,,,bundesliga,2023-2024
499,Tim Skarke,de GER,"FW,MF",Darmstadt 98,26,1996,30,2404.0,80.0,78.6,26.7,29,82.0,13,1,32.0,0,0.57,22.0,69.0,-47.0,-1.76,-0.52,bundesliga,2023-2024
500,Ellyes Skhiri,tn TUN,MF,Eintracht Frankfurt,28,1995,27,2168.0,80.0,70.8,24.1,24,88.0,18,3,22.0,0,1.41,36.0,32.0,4.0,0.17,0.47,bundesliga,2023-2024
501,Robert Skov,dk DEN,MF,Hoffenheim,27,1996,25,1260.0,50.0,41.2,14.0,14,70.0,2,11,26.0,6,1.28,28.0,32.0,-4.0,-0.29,-0.49,bundesliga,2023-2024
502,Hrvoje Smolčić,hr CRO,DF,Eintracht Frankfurt,22,2000,11,347.0,32.0,11.3,3.9,3,87.0,2,8,11.0,20,1.73,4.0,6.0,-2.0,-0.52,-0.62,bundesliga,2023-2024
503,Danilo Soares,br BRA,MF,Bochum,31,1991,5,351.0,70.0,11.5,3.9,3,88.0,2,2,44.0,11,0.6,3.0,6.0,-3.0,-0.77,0.19,bundesliga,2023-2024
504,Borna Sosa,hr CRO,"DF,MF",Stuttgart,25,1998,2,46.0,23.0,1.5,0.5,0,,0,2,23.0,0,1.5,0.0,4.0,-4.0,-7.83,-9.11,bundesliga,2023-2024
505,Anton Stach,de GER,MF,Hoffenheim,24,1998,31,2321.0,75.0,75.8,25.8,26,83.0,16,5,33.0,0,1.29,47.0,55.0,-8.0,-0.31,-1.28,bundesliga,2023-2024
506,Anton Stach,de GER,MF,Mainz 05,24,1998,2,170.0,85.0,5.6,1.9,2,85.0,1,0,,0,0.5,2.0,4.0,-2.0,-1.06,-0.75,bundesliga,2023-2024
507,Jens Stage,dk DEN,MF,Werder Bremen,26,1996,30,2327.0,78.0,76.0,25.9,26,85.0,15,4,29.0,0,1.2,32.0,39.0,-7.0,-0.27,-0.39,bundesliga,2023-2024
508,Josip Stanišić,hr CRO,"DF,MF",Leverkusen,23,2000,20,1261.0,63.0,41.2,14.0,13,90.0,12,7,13.0,12,2.7,35.0,9.0,26.0,1.86,-0.1,bundesliga,2023-2024
509,Niklas Stark,de GER,DF,Werder Bremen,28,1995,17,1088.0,64.0,35.6,12.1,12,85.0,10,5,13.0,3,1.47,20.0,16.0,4.0,0.33,0.79,bundesliga,2023-2024
510,Pascal Stenzel,de GER,DF,Stuttgart,27,1996,23,1064.0,46.0,34.8,11.8,14,68.0,1,9,12.0,9,2.3,30.0,13.0,17.0,1.44,0.45,bundesliga,2023-2024
511,Leonidas Stergiou,ch SUI,DF,Stuttgart,21,2002,15,594.0,40.0,19.4,6.6,6,81.0,4,9,12.0,17,2.13,14.0,6.0,8.0,1.21,0.08,bundesliga,2023-2024
512,Angelo Stiller,de GER,MF,Hoffenheim,22,2001,1,84.0,84.0,2.7,0.9,1,84.0,0,0,,0,0.0,1.0,2.0,-1.0,-1.07,-1.1,bundesliga,2023-2024
513,Angelo Stiller,de GER,MF,Stuttgart,22,2001,31,2694.0,87.0,88.0,29.9,30,89.0,26,1,20.0,0,2.23,69.0,32.0,37.0,1.24,0.74,bundesliga,2023-2024
514,Kevin Stöger,at AUT,MF,Bochum,29,1993,32,2668.0,83.0,87.2,29.6,32,83.0,21,0,,0,0.94,38.0,65.0,-27.0,-0.91,0.24,bundesliga,2023-2024
515,Filip Stojilković,ch SUI,FW,Darmstadt 98,23,2000,6,154.0,26.0,5.0,1.7,0,,0,6,26.0,2,0.0,0.0,4.0,-4.0,-2.34,-0.73,bundesliga,2023-2024
516,Niklas Süle,de GER,DF,Dortmund,27,1995,23,1514.0,66.0,49.5,16.8,14,87.0,13,9,33.0,9,1.74,30.0,19.0,11.0,0.65,-0.16,bundesliga,2023-2024
517,Mattias Svanberg,se SWE,MF,Wolfsburg,24,1999,25,1715.0,69.0,56.0,19.1,20,80.0,5,5,25.0,4,1.16,25.0,33.0,-8.0,-0.42,0.05,bundesliga,2023-2024
518,Attila Szalai,hu HUN,DF,Hoffenheim,25,1998,4,288.0,72.0,9.4,3.2,4,72.0,2,0,,14,1.5,7.0,7.0,0.0,0.0,0.0,bundesliga,2023-2024
519,Attila Szalai,hu HUN,"DF,MF",Freiburg,25,1998,3,103.0,34.0,3.4,1.1,0,,0,3,34.0,12,1.0,0.0,3.0,-3.0,-2.62,-2.32,bundesliga,2023-2024
520,Jonathan Tah,de GER,DF,Leverkusen,27,1996,31,2631.0,85.0,86.0,29.2,30,87.0,27,1,19.0,2,2.68,78.0,21.0,57.0,1.95,0.27,bundesliga,2023-2024
521,Japhet Tanganga,eng ENG,DF,Augsburg,24,1999,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
522,Edmond Tapsoba,bf BFA,DF,Leverkusen,24,1999,28,2087.0,75.0,68.2,23.2,23,89.0,20,5,9.0,2,2.64,62.0,19.0,43.0,1.85,-0.18,bundesliga,2023-2024
523,Mathys Tel,fr FRA,"MF,FW",Bayern Munich,18,2005,30,1050.0,35.0,34.3,11.7,6,85.0,4,24,22.0,4,2.1,37.0,17.0,20.0,1.71,0.42,bundesliga,2023-2024
524,Nathan Tella,ng NGA,MF,Leverkusen,24,1999,24,819.0,34.0,26.8,9.1,8,73.0,1,16,15.0,8,2.75,24.0,2.0,22.0,2.42,0.69,bundesliga,2023-2024
525,Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36,1987,25,1259.0,50.0,41.1,14.0,14,74.0,4,11,20.0,8,1.4,20.0,21.0,-1.0,-0.07,0.13,bundesliga,2023-2024
526,Niclas Thiede,de GER,GK,Bochum,24,1999,0,,,,,0,,0,0,,20,,,,,,,bundesliga,2023-2024
527,Jan Thielmann,de GER,"FW,MF",Köln,21,2002,22,1579.0,72.0,51.6,17.5,20,76.0,7,2,29.0,1,0.86,8.0,18.0,-10.0,-0.57,0.77,bundesliga,2023-2024
528,Denis Thomalla,de GER,MF,Heidenheim,30,1992,21,446.0,21.0,14.6,5.0,3,68.0,0,18,13.0,5,1.24,9.0,10.0,-1.0,-0.2,-0.06,bundesliga,2023-2024
529,Phillip Tietz,de GER,FW,Augsburg,26,1997,34,2382.0,70.0,77.8,26.5,31,74.0,4,3,30.0,0,1.15,41.0,45.0,-4.0,-0.15,0.65,bundesliga,2023-2024
530,Steffen Tigges,de GER,FW,Köln,25,1998,25,727.0,29.0,23.8,8.1,6,69.0,1,19,17.0,4,0.88,9.0,10.0,-1.0,-0.12,1.07,bundesliga,2023-2024
531,Umut Tohumcu,de GER,MF,Hoffenheim,18,2004,20,1011.0,51.0,33.0,11.2,12,67.0,2,8,26.0,6,1.4,22.0,17.0,5.0,0.45,0.66,bundesliga,2023-2024
532,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21,2002,26,1032.0,40.0,33.7,11.5,11,63.0,0,15,23.0,2,1.08,11.0,20.0,-9.0,-0.78,-0.52,bundesliga,2023-2024
533,Fabio Torsiello,it ITA,FW,Darmstadt 98,18,2005,10,156.0,16.0,5.1,1.7,1,45.0,0,9,12.0,7,0.1,2.0,5.0,-3.0,-1.73,-0.09,bundesliga,2023-2024
534,Lucas Tousart,fr FRA,MF,Union Berlin,26,1997,23,1572.0,68.0,51.4,17.5,18,80.0,10,5,28.0,3,0.83,11.0,28.0,-17.0,-0.97,-0.49,bundesliga,2023-2024
535,Omar Traoré,de GER,DF,Heidenheim,25,1998,31,2472.0,80.0,80.8,27.5,29,83.0,19,2,38.0,1,1.13,43.0,46.0,-3.0,-0.11,0.2,bundesliga,2023-2024
