Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,league,season
385,Nico Schlotterbeck,de GER,DF,Dortmund,24,1999,22.0,7,2,1,18,19,0,14,15,25,,,0,bundesliga,2024-2025
386,Romano Schmid,at AUT,MF,Werder Bremen,24,2000,31.5,4,0,0,28,42,3,143,12,25,,,0,bundesliga,2024-2025
387,Jan Schöppner,de GER,MF,Heidenheim,25,1999,29.8,8,0,0,31,20,2,12,43,31,,,0,bundesliga,2024-2025
388,Marvin Schulz,de GER,"DF,MF",Holstein Kiel,29,1995,3.4,3,0,0,6,1,0,12,0,4,,,0,bundesliga,2024-2025
389,Alexander Schwolow,de GER,GK,Union Berlin,32,1992,6.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2024-2025
390,Léo Scienza,br BRA,"MF,FW",Heidenheim,25,1998,12.8,1,0,0,16,63,5,81,5,11,,,0,bundesliga,2024-2025
391,Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,23,2001,23.2,2,0,0,27,2,0,46,31,32,,,0,bundesliga,2024-2025
392,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,21,2003,26.4,2,1,1,26,20,18,7,4,3,,,0,bundesliga,2024-2025
393,Armindo Sieb,de GER,"MF,FW",Mainz 05,21,2003,8.5,2,0,0,13,13,10,6,1,5,,,0,bundesliga,2024-2025
394,Tim Siersleben,de GER,DF,Heidenheim,24,2000,13.1,4,0,0,16,7,0,10,20,14,,,0,bundesliga,2024-2025
395,Kiliann Sildillia,fr FRA,DF,Freiburg,22,2002,8.9,2,0,0,10,9,1,19,10,9,,,0,bundesliga,2024-2025
396,André Silva,pt POR,FW,Werder Bremen,28,1995,4.2,1,0,0,4,7,2,2,0,2,,,0,bundesliga,2024-2025
397,André Silva,pt POR,FW,RB Leipzig,28,1995,1.5,0,0,0,0,2,0,0,0,1,,,0,bundesliga,2024-2025
398,Mohamed Simakan,fr FRA,DF,RB Leipzig,24,2000,0.6,0,0,0,0,1,0,1,2,0,,,0,bundesliga,2024-2025
399,Xavi Simons,nl NED,MF,RB Leipzig,21,2003,23.9,5,0,0,24,56,5,80,13,22,,,0,bundesliga,2024-2025
400,Danel Sinani,lu LUX,"FW,MF",St Pauli,27,1997,13.9,3,0,0,25,14,4,70,2,11,,,0,bundesliga,2024-2025
401,Tobias Sippel,de GER,GK,Gladbach,36,1988,0.7,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2024-2025
402,Ibrahima Sissoko,ml MLI,MF,Bochum,26,1997,29.0,11,1,1,76,29,2,21,33,40,,,0,bundesliga,2024-2025
403,Tim Skarke,de GER,"FW,MF",Union Berlin,27,1996,12.9,1,0,0,10,15,10,28,5,12,,,0,bundesliga,2024-2025
404,Ellyes Skhiri,tn TUN,MF,Eintracht Frankfurt,29,1995,24.8,6,0,0,21,19,2,3,34,24,,,0,bundesliga,2024-2025
405,Leo Skiri Østigård,no NOR,DF,Hoffenheim,24,1999,10.3,0,1,0,18,5,1,2,10,7,,,1,bundesliga,2024-2025
406,Andreas Skov Olsen,dk DEN,"MF,FW",Wolfsburg,24,1999,5.9,0,0,0,2,3,2,29,2,7,,,0,bundesliga,2024-2025
407,Robert Skov,dk DEN,"MF,DF",Union Berlin,28,1996,9.5,1,0,0,14,10,1,62,9,10,,,0,bundesliga,2024-2025
408,Steven Skrzybski,de GER,"FW,MF",Holstein Kiel,31,1992,14.7,0,0,0,16,22,2,30,13,8,,,0,bundesliga,2024-2025
409,Eric Smith,se SWE,"DF,MF",St Pauli,27,1997,31.4,7,0,0,27,24,3,100,37,27,,,0,bundesliga,2024-2025
410,Anton Stach,de GER,"MF,DF",Hoffenheim,25,1998,28.7,8,0,0,39,34,0,23,49,47,,,0,bundesliga,2024-2025
411,Jens Stage,dk DEN,MF,Werder Bremen,27,1996,24.5,10,0,0,37,30,4,24,18,29,,,0,bundesliga,2024-2025
412,Josip Stanišić,hr CRO,DF,Bayern Munich,24,2000,9.7,0,0,0,2,4,0,11,5,11,,,0,bundesliga,2024-2025
413,Niklas Stark,de GER,DF,Werder Bremen,29,1995,23.4,6,1,1,30,28,2,4,36,24,,,0,bundesliga,2024-2025
414,Pascal Stenzel,de GER,DF,Stuttgart,28,1996,3.2,0,0,0,4,2,0,27,2,2,,,0,bundesliga,2024-2025
415,Leonidas Stergiou,ch SUI,DF,Stuttgart,22,2002,9.5,0,1,0,6,0,1,14,14,11,,,0,bundesliga,2024-2025
416,Finley Stevens,wls WAL,DF,St Pauli,21,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2024-2025
417,Angelo Stiller,de GER,MF,Stuttgart,23,2001,30.5,6,0,0,21,48,1,94,26,26,,,1,bundesliga,2024-2025
418,Kevin Stöger,at AUT,MF,Gladbach,30,1993,17.2,3,0,0,22,40,1,114,14,20,,,0,bundesliga,2024-2025
419,Niklas Süle,de GER,DF,Dortmund,28,1995,11.7,1,0,0,5,2,0,1,3,12,,,0,bundesliga,2024-2025
420,Mattias Svanberg,se SWE,MF,Wolfsburg,25,1999,13.5,4,0,0,16,22,0,34,15,10,,,0,bundesliga,2024-2025
421,Daniel Svensson,se SWE,"MF,DF",Dortmund,22,2002,8.7,0,0,0,4,7,1,36,5,11,,,0,bundesliga,2024-2025
422,Haris Tabakovic,ba BIH,FW,Hoffenheim,30,1994,9.1,0,0,0,15,8,11,4,1,0,,,0,bundesliga,2024-2025
423,Jonathan Tah,de GER,DF,Leverkusen,28,1996,33.0,3,0,0,16,5,0,7,37,14,,,0,bundesliga,2024-2025
424,Edmond Tapsoba,bf BFA,DF,Leverkusen,25,1999,27.9,4,0,0,34,6,1,8,24,21,,,1,bundesliga,2024-2025
425,Mathys Tel,fr FRA,MF,Bayern Munich,19,2005,2.8,0,0,0,5,6,1,5,1,1,,,0,bundesliga,2024-2025
426,Nathan Tella,ng NGA,"MF,FW",Leverkusen,25,1999,15.1,1,0,0,22,32,10,25,5,11,,,0,bundesliga,2024-2025
427,Martin Terrier,fr FRA,"MF,FW",Leverkusen,27,1997,6.5,1,0,0,2,9,2,5,1,2,,,0,bundesliga,2024-2025
428,Arthur Theate,be BEL,DF,Eintracht Frankfurt,24,2000,30.0,6,1,1,14,23,1,26,36,24,,,0,bundesliga,2024-2025
429,Norman Theuerkauf,de GER,"DF,MF",Heidenheim,37,1987,0.2,0,0,0,1,0,0,0,0,0,,,0,bundesliga,2024-2025
430,Denis Thomalla,de GER,"FW,MF",Heidenheim,31,1992,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2024-2025
431,Phillip Tietz,de GER,FW,Augsburg,27,1997,18.7,4,0,0,36,12,15,2,5,6,,,0,bundesliga,2024-2025
432,Umut Tohumcu,de GER,MF,Hoffenheim,19,2004,4.2,3,0,0,6,6,0,8,3,6,,,0,bundesliga,2024-2025
433,John Tolkin,us USA,"MF,DF",Holstein Kiel,22,2002,8.2,0,0,0,2,9,0,37,8,11,,,0,bundesliga,2024-2025
434,Tiago Tomás,pt POR,"MF,FW",Wolfsburg,22,2002,20.9,7,0,0,30,50,6,21,10,19,,,0,bundesliga,2024-2025
435,Keke Topp,de GER,FW,Werder Bremen,20,2004,2.8,1,0,0,8,6,2,6,1,1,,,0,bundesliga,2024-2025
436,Bazoumana Touré,ci CIV,"MF,FW",Hoffenheim,18,2006,6.8,1,0,0,13,3,7,25,3,10,,,0,bundesliga,2024-2025
437,Lucas Tousart,fr FRA,MF,Union Berlin,27,1997,6.2,2,0,0,11,6,0,2,6,9,,,0,bundesliga,2024-2025
438,Omar Traoré,de GER,"DF,MF",Heidenheim,26,1998,29.1,7,0,0,23,37,1,107,21,28,,,0,bundesliga,2024-2025
439,Kevin Trapp,de GER,GK,Eintracht Frankfurt,34,1990,25.5,0,0,0,0,1,0,0,0,0,,,0,bundesliga,2024-2025
440,Philipp Treu,de GER,MF,St Pauli,23,2000,32.0,2,0,0,20,36,2,59,22,43,,,1,bundesliga,2024-2025
441,Christopher Trimmel,at AUT,"MF,DF",Union Berlin,37,1987,19.3,5,0,0,14,5,1,109,17,24,,,0,bundesliga,2024-2025
442,Tuta,br BRA,"DF,MF",Eintracht Frankfurt,25,1999,25.3,8,0,0,30,9,0,2,42,26,,,1,bundesliga,2024-2025
443,Lukas Ullrich,de GER,DF,Gladbach,20,2004,21.1,4,0,0,22,17,0,47,20,15,,,0,bundesliga,2024-2025
444,Sven Ulreich,de GER,GK,Bayern Munich,35,1988,1.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2024-2025
445,Deniz Undav,de GER,"FW,MF",Stuttgart,28,1996,19.2,4,0,0,25,22,12,11,2,10,,,0,bundesliga,2024-2025
446,Dayot Upamecano,fr FRA,DF,Bayern Munich,25,1998,19.5,6,0,0,20,11,0,6,31,25,,,0,bundesliga,2024-2025
447,Jonas Urbig,de GER,GK,Bayern Munich,20,2003,8.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2024-2025
448,Can Uzun,tr TUR,MF,Eintracht Frankfurt,18,2005,7.5,1,0,0,8,16,0,17,1,3,,,0,bundesliga,2024-2025
449,Josha Vagnoman,de GER,"DF,MF",Stuttgart,23,2000,20.4,4,0,0,18,20,0,44,14,13,,,0,bundesliga,2024-2025
450,Siebe Van Der Heyden,be BEL,"DF,MF",St Pauli,26,1998,9.7,4,1,1,16,9,0,18,15,10,,,0,bundesliga,2024-2025
451,Maarten Vandevoordt,be BEL,GK,RB Leipzig,22,2002,4.8,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2024-2025
452,Ruben Vargas,ch SUI,MF,Augsburg,25,1998,3.4,3,0,0,5,3,0,14,2,1,,,0,bundesliga,2024-2025
453,Nikola Vasilj,ba BIH,GK,St Pauli,28,1995,33.0,2,1,1,1,1,0,0,0,0,,,0,bundesliga,2024-2025
454,Denis Vavro,sk SVK,DF,Wolfsburg,28,1996,27.3,4,0,0,7,5,0,8,36,13,,,0,bundesliga,2024-2025
455,Miloš Veljković,rs SRB,DF,Werder Bremen,28,1995,11.4,1,0,0,5,3,2,9,3,5,,,0,bundesliga,2024-2025
456,Nikolas Veratschnig,at AUT,MF,Mainz 05,21,2003,4.0,1,0,0,9,6,4,7,4,7,,,0,bundesliga,2024-2025
457,Arthur Vermeeren,be BEL,MF,RB Leipzig,19,2005,17.5,7,0,0,22,1,0,3,23,20,,,0,bundesliga,2024-2025
458,Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,23,2001,8.0,2,0,0,14,17,2,23,3,4,,,0,bundesliga,2024-2025
459,Gabriel Vidovic,hr CRO,MF,Bayern Munich,20,2003,0.3,0,0,0,0,1,0,0,0,0,,,0,bundesliga,2024-2025
460,Gabriel Vidovic,hr CRO,MF,Mainz 05,20,2003,0.0,0,0,0,0,1,0,0,0,0,,,0,bundesliga,2024-2025
461,Kevin Vogt,de GER,DF,Union Berlin,32,1991,15.2,6,0,0,10,7,0,0,9,7,,,0,bundesliga,2024-2025
462,Kevin Volland,de GER,"FW,MF",Union Berlin,32,1992,0.7,1,0,0,3,0,0,0,0,0,,,0,bundesliga,2024-2025
463,Aster Vranckx,be BEL,MF,Wolfsburg,21,2002,6.2,1,0,0,12,11,0,3,10,6,,,0,bundesliga,2024-2025
464,Robert Wagner,de GER,MF,St Pauli,21,2003,4.5,1,0,0,6,5,0,2,2,4,,,0,bundesliga,2024-2025
465,Elye Wahi,fr FRA,FW,Eintracht Frankfurt,21,2003,2.2,1,0,0,2,3,4,5,0,0,,,0,bundesliga,2024-2025
466,Hauke Wahl,de GER,DF,St Pauli,30,1994,33.0,1,0,0,13,15,2,8,29,29,,,0,bundesliga,2024-2025
467,Paul Wanner,de GER,"MF,FW",Heidenheim,18,2005,19.7,2,0,0,23,18,1,54,3,28,,,0,bundesliga,2024-2025
468,Kjell-Arik Wätjen,de GER,MF,Dortmund,18,2006,0.2,0,0,0,0,1,0,0,0,0,,,0,bundesliga,2024-2025
469,Julian Weigl,de GER,MF,Gladbach,28,1995,32.0,8,0,0,23,24,0,10,51,26,,,0,bundesliga,2024-2025
470,Timon Weiner,de GER,GK,Holstein Kiel,25,1999,25.0,4,0,0,2,3,0,0,0,0,,,0,bundesliga,2024-2025
471,Nelson Weiper,de GER,FW,Mainz 05,19,2005,7.8,2,0,0,19,0,7,6,2,4,,,0,bundesliga,2024-2025
472,Mitchell Weiser,de GER,MF,Werder Bremen,30,1994,31.9,9,1,1,30,45,1,80,22,42,,,0,bundesliga,2024-2025
473,Noah Weißhaupt,de GER,"FW,MF",St Pauli,22,2001,12.9,0,0,0,10,42,6,72,1,6,,,0,bundesliga,2024-2025
474,Noah Weißhaupt,de GER,"FW,MF",Freiburg,22,2001,0.9,0,0,0,1,6,0,8,0,0,,,0,bundesliga,2024-2025
475,Silvan Widmer,ch SUI,MF,Mainz 05,31,1993,5.6,3,0,0,5,4,2,12,5,5,,,0,bundesliga,2024-2025
476,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,23,2001,19.7,5,1,0,35,40,6,44,34,33,,,0,bundesliga,2024-2025
477,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,25,1999,21.8,2,0,0,15,40,4,7,6,6,,,0,bundesliga,2024-2025
478,Florian Wirtz,de GER,MF,Leverkusen,21,2003,26.1,3,0,0,22,39,11,102,9,22,,,0,bundesliga,2024-2025
479,Dani de Wit,nl NED,"MF,FW",Bochum,26,1998,12.8,1,0,0,24,12,8,8,12,18,,,0,bundesliga,2024-2025
480,Maximilian Wittek,de GER,"DF,MF",Bochum,28,1995,30.1,8,0,0,34,34,0,166,26,40,,,0,bundesliga,2024-2025
481,Marius Wolf,de GER,MF,Augsburg,29,1995,23.8,2,0,0,19,14,4,113,26,15,,,0,bundesliga,2024-2025
482,Nick Woltemade,de GER,"FW,MF",Stuttgart,22,2002,18.0,5,1,1,24,35,6,6,1,6,,,0,bundesliga,2024-2025
483,Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,24,1999,14.0,2,0,0,16,15,4,37,11,7,,,0,bundesliga,2024-2025
484,Granit Xhaka,ch SUI,MF,Leverkusen,31,1992,32.1,3,0,0,34,34,0,30,11,27,,,1,bundesliga,2024-2025
485,Erencan Yardimci,tr TUR,FW,Hoffenheim,22,2002,3.5,2,0,0,8,5,5,1,1,3,,,0,bundesliga,2024-2025
486,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,25,1999,0.3,1,0,0,1,0,0,0,1,0,,,0,bundesliga,2024-2025
487,David Zec,si SVN,DF,Holstein Kiel,24,2000,17.1,5,0,0,21,8,3,1,14,10,,,0,bundesliga,2024-2025
488,Robin Zentner,de GER,GK,Mainz 05,29,1994,32.0,3,0,0,1,2,0,0,0,1,,,0,bundesliga,2024-2025
489,Cedric Zesiger,ch SUI,DF,Augsburg,26,1998,13.6,7,1,1,15,7,0,12,20,7,,,0,bundesliga,2024-2025
490,Cedric Zesiger,ch SUI,DF,Wolfsburg,26,1998,5.8,4,0,0,14,5,0,3,5,9,,,0,bundesliga,2024-2025
491,Michael Zetterer,de GER,GK,Werder Bremen,29,1995,34.0,2,0,0,0,6,0,0,1,0,,,0,bundesliga,2024-2025
492,Budu Zivzivadze,ge GEO,FW,Heidenheim,30,1994,10.6,0,0,0,9,15,6,5,2,11,,,0,bundesliga,2024-2025
