Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
292,Stanley N'Soki,fr FRA,DF,Hoffenheim,25,1999,22,16,1308,14.5,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
293,Nikolas Nartey,dk DEN,MF,Stuttgart,24,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
294,Paul Nebel,de GER,MF,Mainz 05,21,2002,31,26,2345,26.1,10,4,14,10,0,0,5,1,0.38,0.15,0.54,0.38,0.54,bundesliga,2024-2025
295,Kosta Nedeljković,rs SRB,"DF,MF",RB Leipzig,18,2005,10,6,479,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
296,Ivan Nekić,hr CRO,DF,Holstein Kiel,23,2000,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
297,David Nemeth,at AUT,DF,St Pauli,23,2001,24,24,2137,23.7,0,1,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,bundesliga,2024-2025
298,Luca Netz,de GER,DF,Gladbach,21,2003,24,8,969,10.8,0,2,2,0,0,0,2,0,0.0,0.19,0.19,0.0,0.19,bundesliga,2024-2025
299,Manuel Neuer,de GER,GK,Bayern Munich,38,1986,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
300,Florian Neuhaus,de GER,MF,Gladbach,27,1997,18,2,382,4.2,0,1,1,0,0,0,1,0,0.0,0.24,0.24,0.0,0.24,bundesliga,2024-2025
301,Moritz Nicolas,de GER,GK,Gladbach,26,1997,19,19,1639,18.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
302,Julian Niehues,de GER,MF,Heidenheim,23,2001,8,0,154,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
303,Justin Njinmah,de GER,"FW,MF",Werder Bremen,23,2000,26,10,952,10.6,3,2,5,3,0,0,1,0,0.28,0.19,0.47,0.28,0.47,bundesliga,2024-2025
304,Niels Nkounkou,fr FRA,"MF,DF",Eintracht Frankfurt,23,2000,12,4,382,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
305,Felix Nmecha,de GER,MF,Dortmund,23,2000,26,19,1509,16.8,4,1,5,4,0,0,3,0,0.24,0.06,0.3,0.24,0.3,bundesliga,2024-2025
306,Lukas Nmecha,de GER,FW,Wolfsburg,25,1998,19,3,467,5.2,3,0,3,3,0,0,1,0,0.58,0.0,0.58,0.58,0.58,bundesliga,2024-2025
307,Arnaud Nordin,fr FRA,"FW,MF",Mainz 05,26,1998,6,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
308,Alexander Nübel,de GER,GK,Stuttgart,27,1996,34,34,3060,34.0,0,1,1,0,0,0,0,0,0.0,0.03,0.03,0.0,0.03,bundesliga,2024-2025
309,Antonio Nusa,no NOR,"MF,DF",RB Leipzig,19,2005,25,16,1558,17.3,3,3,6,3,0,0,0,0,0.17,0.17,0.35,0.17,0.35,bundesliga,2024-2025
310,David Odogu,de GER,DF,Wolfsburg,18,2006,3,2,195,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
311,Tim Oermann,de GER,DF,Bochum,20,2003,29,26,2213,24.6,0,2,2,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,bundesliga,2024-2025
312,Ifechukwu Ogbus,ch SUI,DF,Freiburg,18,2005,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
313,Finn Ole Becker,de GER,MF,Hoffenheim,24,2000,13,7,670,7.4,0,1,1,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,bundesliga,2024-2025
314,Michael Olise,fr FRA,MF,Bayern Munich,22,2001,34,28,2334,25.9,12,15,27,12,0,0,3,0,0.46,0.58,1.04,0.46,1.04,bundesliga,2024-2025
315,Jonas Omlin,ch SUI,GK,Gladbach,30,1994,12,11,978,10.9,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
316,Karim Onisiwo,at AUT,MF,Mainz 05,32,1992,6,1,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
317,Frank Onyeka,ng NGA,MF,Augsburg,26,1998,31,30,2586,28.7,0,1,1,0,0,0,8,0,0.0,0.03,0.03,0.0,0.03,bundesliga,2024-2025
318,Loïs Openda,be BEL,FW,RB Leipzig,24,2000,33,28,2453,27.3,9,5,14,9,0,1,5,1,0.33,0.18,0.51,0.33,0.51,bundesliga,2024-2025
319,Gift Orban,ng NGA,FW,Hoffenheim,22,2002,13,7,687,7.6,4,0,4,4,0,0,2,0,0.52,0.0,0.52,0.52,0.52,bundesliga,2024-2025
320,Willi Orban,hu HUN,DF,RB Leipzig,31,1992,25,25,2222,24.7,5,0,5,5,0,0,4,2,0.2,0.0,0.2,0.2,0.2,bundesliga,2024-2025
321,Ivan Ordets,ua UKR,DF,Bochum,32,1992,22,21,1861,20.7,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
322,Patrick Osterhage,de GER,MF,Freiburg,24,2000,30,27,2267,25.2,1,0,1,1,0,0,6,1,0.04,0.0,0.04,0.04,0.04,bundesliga,2024-2025
323,Assan Ouedraogo,de GER,MF,RB Leipzig,18,2006,3,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
324,Salih Özcan,tr TUR,MF,Wolfsburg,26,1998,11,3,353,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
325,Salih Özcan,tr TUR,MF,Dortmund,26,1998,11,3,391,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
326,Exequiel Palacios,ar ARG,MF,Leverkusen,25,1998,24,11,1155,12.8,1,6,7,1,0,0,2,0,0.08,0.47,0.55,0.08,0.55,bundesliga,2024-2025
327,João Palhinha,pt POR,MF,Bayern Munich,29,1995,17,6,673,7.5,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
328,Mats Pannewig,de GER,MF,Bochum,19,2004,14,2,267,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
329,Kevin Paredes,us USA,MF,Wolfsburg,21,2003,2,2,123,1.4,0,1,1,0,0,0,1,0,0.0,0.73,0.73,0.0,0.73,bundesliga,2024-2025
330,Felix Passlack,de GER,"MF,DF",Bochum,26,1998,31,30,2334,25.9,1,6,7,1,0,0,4,0,0.04,0.23,0.27,0.04,0.27,bundesliga,2024-2025
331,Aleksandar Pavlovic,de GER,MF,Bayern Munich,20,2004,21,18,1451,16.1,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2024-2025
332,Mads Pedersen,dk DEN,DF,Augsburg,27,1996,7,2,235,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
333,Jordan Pefok,us USA,FW,Union Berlin,28,1996,18,10,908,10.1,0,1,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,bundesliga,2024-2025
334,Daniel Peretz,il ISR,GK,Bayern Munich,24,2000,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
335,Noah Pesch,hr CRO,FW,Gladbach,19,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
336,Luca Philipp,de GER,GK,Hoffenheim,23,2000,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
337,Maximilian Philipp,de GER,"FW,MF",Freiburg,30,1994,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
338,Benedikt Pichler,at AUT,FW,Holstein Kiel,27,1997,18,7,785,8.7,1,2,3,1,0,0,1,0,0.11,0.23,0.34,0.11,0.34,bundesliga,2024-2025
339,Amos Pieper,de GER,DF,Werder Bremen,26,1998,23,16,1498,16.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
340,Marvin Pieringer,de GER,FW,Heidenheim,24,1999,31,26,2206,24.5,7,4,11,4,3,3,7,0,0.29,0.16,0.45,0.16,0.33,bundesliga,2024-2025
341,Alassane Pléa,fr FRA,MF,Gladbach,31,1993,30,24,1902,21.1,11,4,15,10,1,1,3,0,0.52,0.19,0.71,0.47,0.66,bundesliga,2024-2025
342,Finn Porath,de GER,MF,Holstein Kiel,27,1997,31,20,1970,21.9,2,3,5,2,0,0,3,0,0.09,0.14,0.23,0.09,0.23,bundesliga,2024-2025
343,Yussuf Poulsen,dk DEN,"MF,FW",RB Leipzig,30,1994,22,2,378,4.2,2,0,2,2,0,0,1,0,0.48,0.0,0.48,0.48,0.48,bundesliga,2024-2025
344,Alexander Prass,at AUT,"MF,DF",Hoffenheim,23,2001,23,19,1566,17.4,0,1,1,0,0,0,1,0,0.0,0.06,0.06,0.0,0.06,bundesliga,2024-2025
345,David Preu,de GER,MF,Union Berlin,19,2004,5,1,121,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
346,Grischa Prömel,de GER,MF,Hoffenheim,29,1995,2,2,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
347,Ivan Prtajin,hr CRO,FW,Union Berlin,28,1996,5,2,161,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
348,Tymoteusz Puchacz,pl POL,MF,Holstein Kiel,25,1999,10,5,396,4.4,0,1,1,0,0,0,0,0,0.0,0.23,0.23,0.0,0.23,bundesliga,2024-2025
349,Leopold Querfeld,at AUT,DF,Union Berlin,20,2003,27,17,1747,19.4,2,2,4,2,0,0,8,0,0.1,0.1,0.21,0.1,0.21,bundesliga,2024-2025
350,Grant Ranos,am ARM,FW,Gladbach,21,2003,2,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
351,David Raum,de GER,"MF,DF",RB Leipzig,26,1998,22,21,1783,19.8,1,5,6,1,0,0,5,0,0.05,0.25,0.3,0.05,0.3,bundesliga,2024-2025
352,Rocco Reitz,de GER,MF,Gladbach,22,2002,27,21,1830,20.3,2,1,3,2,0,0,1,0,0.1,0.05,0.15,0.1,0.15,bundesliga,2024-2025
353,Nicolai Remberg,de GER,MF,Holstein Kiel,24,2000,32,26,2417,26.9,0,1,1,0,0,0,11,0,0.0,0.04,0.04,0.0,0.04,bundesliga,2024-2025
354,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,26,1997,27,22,1785,19.8,1,1,2,1,0,0,8,0,0.05,0.05,0.1,0.05,0.1,bundesliga,2024-2025
355,Gio Reyna,us USA,MF,Dortmund,21,2002,16,3,350,3.9,2,0,2,2,0,0,3,0,0.51,0.0,0.51,0.51,0.51,bundesliga,2024-2025
356,Fabian Rieder,ch SUI,MF,Stuttgart,22,2002,21,8,867,9.6,1,3,4,1,0,0,1,0,0.1,0.31,0.42,0.1,0.42,bundesliga,2024-2025
357,Lasse Rieß,de GER,GK,Mainz 05,23,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
358,Lars Ritzka,de GER,"MF,DF",St Pauli,26,1998,21,11,922,10.2,1,0,1,1,0,0,1,0,0.1,0.0,0.1,0.1,0.1,bundesliga,2024-2025
359,Mads Roerslev,dk DEN,DF,Wolfsburg,25,1999,7,2,298,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
360,Merlin Röhl,de GER,MF,Freiburg,22,2002,19,11,965,10.7,0,1,1,0,0,0,2,0,0.0,0.09,0.09,0.0,0.09,bundesliga,2024-2025
361,Lasse Rosenboom,de GER,MF,Holstein Kiel,22,2002,26,21,1734,19.3,2,2,4,2,0,0,3,0,0.1,0.1,0.21,0.1,0.21,bundesliga,2024-2025
362,Max Rosenfelder,de GER,DF,Freiburg,21,2003,25,13,1249,13.9,1,0,1,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,bundesliga,2024-2025
363,Tom Rothe,de GER,"MF,DF",Union Berlin,19,2004,26,19,1670,18.6,3,3,6,3,0,0,4,1,0.16,0.16,0.32,0.16,0.32,bundesliga,2024-2025
364,Anthony Rouault,fr FRA,DF,Stuttgart,23,2001,18,14,1212,13.5,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,bundesliga,2024-2025
365,Jérôme Roussillon,fr FRA,DF,Union Berlin,31,1993,7,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
366,Julian Ryerson,no NOR,"DF,MF",Dortmund,26,1997,29,27,2259,25.1,2,3,5,2,0,0,6,1,0.08,0.12,0.2,0.08,0.2,bundesliga,2024-2025
367,Frederik Rønnow,dk DEN,GK,Union Berlin,31,1992,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
368,Elias Saad,tn TUN,"FW,MF",St Pauli,24,1999,18,10,900,10.0,3,2,5,3,0,0,1,0,0.3,0.2,0.5,0.3,0.5,bundesliga,2024-2025
369,Marcel Sabitzer,at AUT,MF,Dortmund,30,1994,26,18,1616,18.0,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2024-2025
370,Faik Sakar,de GER,MF,RB Leipzig,16,2008,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
371,Manolis Saliakas,gr GRE,MF,St Pauli,27,1996,30,26,2314,25.7,2,1,3,2,0,0,4,0,0.08,0.04,0.12,0.08,0.12,bundesliga,2024-2025
372,Roland Sallai,hu HUN,"DF,FW",Freiburg,27,1997,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
373,Diadie Samassékou,ml MLI,MF,Hoffenheim,28,1996,8,6,290,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
374,Philipp Sander,de GER,MF,Gladbach,26,1998,27,16,1400,15.6,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2024-2025
375,James Sands,us USA,MF,St Pauli,24,2000,7,5,453,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
376,Leroy Sané,de GER,MF,Bayern Munich,28,1996,30,17,1637,18.2,11,5,16,11,0,0,2,0,0.6,0.27,0.88,0.6,0.88,bundesliga,2024-2025
377,Kaishu Sano,jp JPN,MF,Mainz 05,23,2000,34,34,3043,33.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
378,Kauã Santos,br BRA,GK,Eintracht Frankfurt,21,2003,9,8,765,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
379,Joe Scally,us USA,DF,Gladbach,21,2002,32,30,2578,28.6,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
380,András Schäfer,hu HUN,MF,Union Berlin,25,1999,26,17,1534,17.0,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,bundesliga,2024-2025
381,Patrik Schick,cz CZE,FW,Leverkusen,28,1996,31,19,1684,18.7,21,0,21,20,1,1,4,0,1.12,0.0,1.12,1.07,1.07,bundesliga,2024-2025
382,Stefan Schimmer,de GER,FW,Heidenheim,30,1994,13,0,247,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
383,Xaver Schlager,at AUT,MF,RB Leipzig,26,1997,4,2,181,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
384,Keven Schlotterbeck,de GER,DF,Augsburg,27,1997,18,15,1297,14.4,3,1,4,3,0,0,4,1,0.21,0.07,0.28,0.21,0.28,bundesliga,2024-2025
385,Nico Schlotterbeck,de GER,DF,Dortmund,24,1999,23,23,1982,22.0,0,4,4,0,0,0,7,2,0.0,0.18,0.18,0.0,0.18,bundesliga,2024-2025
386,Romano Schmid,at AUT,MF,Werder Bremen,24,2000,32,32,2834,31.5,5,4,9,4,1,1,4,0,0.16,0.13,0.29,0.13,0.25,bundesliga,2024-2025
387,Jan Schöppner,de GER,MF,Heidenheim,25,1999,33,32,2681,29.8,4,3,7,4,0,0,8,0,0.13,0.1,0.23,0.13,0.23,bundesliga,2024-2025
388,Marvin Schulz,de GER,"DF,MF",Holstein Kiel,29,1995,12,3,306,3.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
389,Alexander Schwolow,de GER,GK,Union Berlin,32,1992,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
390,Léo Scienza,br BRA,"MF,FW",Heidenheim,25,1998,25,13,1153,12.8,3,3,6,3,0,0,1,0,0.23,0.23,0.47,0.23,0.47,bundesliga,2024-2025
391,Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,23,2001,30,20,2084,23.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
392,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,21,2003,33,30,2380,26.4,13,5,18,11,2,2,2,1,0.49,0.19,0.68,0.42,0.61,bundesliga,2024-2025
393,Armindo Sieb,de GER,"MF,FW",Mainz 05,21,2003,27,5,762,8.5,2,2,4,2,0,0,2,0,0.24,0.24,0.47,0.24,0.47,bundesliga,2024-2025
394,Tim Siersleben,de GER,DF,Heidenheim,24,2000,16,14,1182,13.1,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
395,Kiliann Sildillia,fr FRA,DF,Freiburg,22,2002,21,8,801,8.9,2,0,2,2,0,0,2,0,0.22,0.0,0.22,0.22,0.22,bundesliga,2024-2025
396,André Silva,pt POR,FW,Werder Bremen,28,1995,7,4,375,4.2,1,0,1,0,1,2,1,0,0.24,0.0,0.24,0.0,0.0,bundesliga,2024-2025
397,André Silva,pt POR,FW,RB Leipzig,28,1995,8,0,132,1.5,1,2,3,0,1,1,0,0,0.68,1.36,2.05,0.0,1.36,bundesliga,2024-2025
398,Mohamed Simakan,fr FRA,DF,RB Leipzig,24,2000,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
399,Xavi Simons,nl NED,MF,RB Leipzig,21,2003,25,25,2150,23.9,10,6,16,10,0,0,5,0,0.42,0.25,0.67,0.42,0.67,bundesliga,2024-2025
400,Danel Sinani,lu LUX,"FW,MF",St Pauli,27,1997,26,14,1250,13.9,2,2,4,2,0,0,3,0,0.14,0.14,0.29,0.14,0.29,bundesliga,2024-2025
401,Tobias Sippel,de GER,GK,Gladbach,36,1988,1,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
402,Ibrahima Sissoko,ml MLI,MF,Bochum,26,1997,32,30,2610,29.0,2,1,3,2,0,0,11,1,0.07,0.03,0.1,0.07,0.1,bundesliga,2024-2025
403,Tim Skarke,de GER,"FW,MF",Union Berlin,27,1996,33,11,1164,12.9,0,2,2,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,bundesliga,2024-2025
404,Ellyes Skhiri,tn TUN,MF,Eintracht Frankfurt,29,1995,30,26,2231,24.8,1,2,3,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12,bundesliga,2024-2025
405,Leo Skiri Østigård,no NOR,DF,Hoffenheim,24,1999,11,11,927,10.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
406,Andreas Skov Olsen,dk DEN,"MF,FW",Wolfsburg,24,1999,12,4,535,5.9,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,bundesliga,2024-2025
407,Robert Skov,dk DEN,"MF,DF",Union Berlin,28,1996,15,11,852,9.5,2,2,4,1,1,1,1,0,0.21,0.21,0.42,0.11,0.32,bundesliga,2024-2025
408,Steven Skrzybski,de GER,"FW,MF",Holstein Kiel,31,1992,24,15,1323,14.7,6,3,9,5,1,1,0,0,0.41,0.2,0.61,0.34,0.54,bundesliga,2024-2025
409,Eric Smith,se SWE,"DF,MF",St Pauli,27,1997,32,32,2827,31.4,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,bundesliga,2024-2025
410,Anton Stach,de GER,"MF,DF",Hoffenheim,25,1998,30,29,2585,28.7,1,2,3,1,0,0,8,0,0.03,0.07,0.1,0.03,0.1,bundesliga,2024-2025
411,Jens Stage,dk DEN,MF,Werder Bremen,27,1996,28,26,2204,24.5,10,5,15,10,0,0,10,0,0.41,0.2,0.61,0.41,0.61,bundesliga,2024-2025
412,Josip Stanišić,hr CRO,DF,Bayern Munich,24,2000,14,9,876,9.7,0,2,2,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,bundesliga,2024-2025
413,Niklas Stark,de GER,DF,Werder Bremen,29,1995,26,25,2106,23.4,0,1,1,0,0,0,6,1,0.0,0.04,0.04,0.0,0.04,bundesliga,2024-2025
414,Pascal Stenzel,de GER,DF,Stuttgart,28,1996,10,4,290,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
415,Leonidas Stergiou,ch SUI,DF,Stuttgart,22,2002,12,11,852,9.5,1,2,3,1,0,0,0,1,0.11,0.21,0.32,0.11,0.32,bundesliga,2024-2025
416,Finley Stevens,wls WAL,DF,St Pauli,21,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
417,Angelo Stiller,de GER,MF,Stuttgart,23,2001,32,31,2741,30.5,1,8,9,1,0,0,6,0,0.03,0.26,0.3,0.03,0.3,bundesliga,2024-2025
418,Kevin Stöger,at AUT,MF,Gladbach,30,1993,31,16,1551,17.2,3,3,6,1,2,2,3,0,0.17,0.17,0.35,0.06,0.23,bundesliga,2024-2025
419,Niklas Süle,de GER,DF,Dortmund,28,1995,15,12,1053,11.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
420,Mattias Svanberg,se SWE,MF,Wolfsburg,25,1999,20,14,1219,13.5,3,1,4,3,0,0,4,0,0.22,0.07,0.3,0.22,0.3,bundesliga,2024-2025
421,Daniel Svensson,se SWE,"MF,DF",Dortmund,22,2002,12,8,781,8.7,1,3,4,1,0,0,0,0,0.12,0.35,0.46,0.12,0.46,bundesliga,2024-2025
422,Haris Tabakovic,ba BIH,FW,Hoffenheim,30,1994,22,6,821,9.1,3,1,4,3,0,0,0,0,0.33,0.11,0.44,0.33,0.44,bundesliga,2024-2025
423,Jonathan Tah,de GER,DF,Leverkusen,28,1996,33,33,2970,33.0,3,0,3,3,0,0,3,0,0.09,0.0,0.09,0.09,0.09,bundesliga,2024-2025
424,Edmond Tapsoba,bf BFA,DF,Leverkusen,25,1999,29,29,2507,27.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
425,Mathys Tel,fr FRA,MF,Bayern Munich,19,2005,8,2,256,2.8,0,1,1,0,0,0,0,0,0.0,0.35,0.35,0.0,0.35,bundesliga,2024-2025
426,Nathan Tella,ng NGA,"MF,FW",Leverkusen,25,1999,27,17,1359,15.1,2,4,6,2,0,0,1,0,0.13,0.26,0.4,0.13,0.4,bundesliga,2024-2025
427,Martin Terrier,fr FRA,"MF,FW",Leverkusen,27,1997,15,7,584,6.5,2,1,3,2,0,0,1,0,0.31,0.15,0.46,0.31,0.46,bundesliga,2024-2025
428,Arthur Theate,be BEL,DF,Eintracht Frankfurt,24,2000,31,31,2704,30.0,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
429,Norman Theuerkauf,de GER,"DF,MF",Heidenheim,37,1987,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
430,Denis Thomalla,de GER,"FW,MF",Heidenheim,31,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
431,Phillip Tietz,de GER,FW,Augsburg,27,1997,34,19,1686,18.7,7,2,9,6,1,1,4,0,0.37,0.11,0.48,0.32,0.43,bundesliga,2024-2025
432,Umut Tohumcu,de GER,MF,Hoffenheim,19,2004,12,3,375,4.2,0,1,1,0,0,0,3,0,0.0,0.24,0.24,0.0,0.24,bundesliga,2024-2025
433,John Tolkin,us USA,"MF,DF",Holstein Kiel,22,2002,11,9,737,8.2,0,2,2,0,0,0,0,0,0.0,0.24,0.24,0.0,0.24,bundesliga,2024-2025
434,Tiago Tomás,pt POR,"MF,FW",Wolfsburg,22,2002,32,23,1884,20.9,6,1,7,6,0,0,7,0,0.29,0.05,0.33,0.29,0.33,bundesliga,2024-2025
435,Keke Topp,de GER,FW,Werder Bremen,20,2004,19,1,252,2.8,2,2,4,2,0,0,1,0,0.71,0.71,1.43,0.71,1.43,bundesliga,2024-2025
436,Bazoumana Touré,ci CIV,"MF,FW",Hoffenheim,18,2006,13,7,609,6.8,0,3,3,0,0,0,1,0,0.0,0.44,0.44,0.0,0.44,bundesliga,2024-2025
437,Lucas Tousart,fr FRA,MF,Union Berlin,27,1997,15,6,561,6.2,0,1,1,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,bundesliga,2024-2025
438,Omar Traoré,de GER,"DF,MF",Heidenheim,26,1998,30,30,2616,29.1,0,1,1,0,0,0,7,0,0.0,0.03,0.03,0.0,0.03,bundesliga,2024-2025
439,Kevin Trapp,de GER,GK,Eintracht Frankfurt,34,1990,26,26,2295,25.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2024-2025
440,Philipp Treu,de GER,MF,St Pauli,23,2000,33,33,2881,32.0,0,2,2,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,bundesliga,2024-2025
441,Christopher Trimmel,at AUT,"MF,DF",Union Berlin,37,1987,26,20,1740,19.3,0,3,3,0,0,0,5,0,0.0,0.16,0.16,0.0,0.16,bundesliga,2024-2025
442,Tuta,br BRA,"DF,MF",Eintracht Frankfurt,25,1999,30,26,2274,25.3,2,1,3,2,0,0,8,0,0.08,0.04,0.12,0.08,0.12,bundesliga,2024-2025
443,Lukas Ullrich,de GER,DF,Gladbach,20,2004,26,24,1903,21.1,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,bundesliga,2024-2025
