Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,league,season
350,Mikel Merino,es ESP,"MF,FW",Arsenal,28.0,1996.0,17.6,7,38,15,39.5,2.16,0.85,0.18,0.47,0,0,premier_league,2024-2025
351,Shumaira Mheuka,eng ENG,FW,Chelsea,16.0,2007.0,0.0,0,1,1,100.0,90.0,90.0,0.0,0.0,0,0,premier_league,2024-2025
352,Nikola Milenković,rs SRB,DF,Nottingham Forest,26.0,1997.0,37.0,5,29,8,27.6,0.78,0.22,0.17,0.63,0,0,premier_league,2024-2025
353,Lewis Miley,eng ENG,MF,Newcastle United,18.0,2006.0,3.5,1,3,2,66.7,0.86,0.58,0.33,0.5,0,0,premier_league,2024-2025
354,James Milner,eng ENG,MF,Brighton,38.0,1986.0,1.9,0,2,1,50.0,1.06,0.53,0.0,0.0,0,0,premier_league,2024-2025
355,Tyrone Mings,eng ENG,DF,Aston Villa,31.0,1993.0,12.4,0,9,1,11.1,0.72,0.08,0.0,0.0,0,0,premier_league,2024-2025
356,Yankuba Minteh,gm GAM,MF,Brighton,20.0,2004.0,20.4,6,34,16,47.1,1.66,0.78,0.18,0.38,0,0,premier_league,2024-2025
357,Tyrick Mitchell,eng ENG,MF,Crystal Palace,24.0,1999.0,34.4,0,12,3,25.0,0.35,0.09,0.0,0.0,0,0,premier_league,2024-2025
358,Kaoru Mitoma,jp JPN,MF,Brighton,27.0,1997.0,28.9,10,57,27,47.4,1.97,0.93,0.18,0.37,0,0,premier_league,2024-2025
359,Jakub Moder,pl POL,MF,Brighton,25.0,1999.0,0.1,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
360,Jeremy Monga,eng ENG,FW,Leicester City,15.0,2009.0,1.2,0,3,1,33.3,2.41,0.8,0.0,0.0,0,0,premier_league,2024-2025
361,Mikey Moore,eng ENG,"MF,FW",Tottenham Hotspur,16.0,2007.0,4.1,0,3,1,33.3,0.74,0.25,0.0,0.0,0,0,premier_league,2024-2025
362,Morato,br BRA,DF,Nottingham Forest,23.0,2001.0,10.1,0,2,1,50.0,0.2,0.1,0.0,0.0,0,0,premier_league,2024-2025
363,Álex Moreno,es ESP,DF,Nottingham Forest,31.0,1993.0,10.6,0,6,0,0.0,0.57,0.0,0.0,,0,0,premier_league,2024-2025
364,Sam Morsy,eg EGY,MF,Ipswich Town,32.0,1991.0,30.6,1,13,3,23.1,0.43,0.1,0.08,0.33,0,0,premier_league,2024-2025
365,Yerson Mosquera,co COL,DF,Wolves,23.0,2001.0,4.9,0,2,0,0.0,0.41,0.0,0.0,,0,0,premier_league,2024-2025
366,Mason Mount,eng ENG,"MF,FW",Manchester Utd,25.0,1999.0,6.9,1,20,9,45.0,2.89,1.3,0.05,0.11,0,0,premier_league,2024-2025
367,Divin Mubama,eng ENG,FW,Manchester City,19.0,2004.0,0.3,0,1,0,0.0,3.21,0.0,0.0,,0,0,premier_league,2024-2025
368,Mykhailo Mudryk,ua UKR,MF,Chelsea,23.0,2001.0,1.7,0,1,1,100.0,0.6,0.6,0.0,0.0,0,0,premier_league,2024-2025
369,Marshall Munetsi,zw ZIM,"MF,FW",Wolves,28.0,1996.0,12.0,2,22,7,31.8,1.84,0.58,0.09,0.29,0,0,premier_league,2024-2025
370,Rodrigo Muniz,br BRA,FW,Fulham,23.0,2001.0,10.7,8,40,19,47.5,3.73,1.77,0.2,0.42,0,0,premier_league,2024-2025
371,Daniel Muñoz,co COL,MF,Crystal Palace,28.0,1996.0,35.9,4,37,18,48.6,1.03,0.5,0.11,0.22,0,0,premier_league,2024-2025
372,Arijanet Muric,xk KVX,GK,Ipswich Town,25.0,1998.0,18.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
373,Murillo,br BRA,DF,Nottingham Forest,22.0,2002.0,35.4,2,25,6,24.0,0.71,0.17,0.08,0.33,0,0,premier_league,2024-2025
374,Jacob Murphy,eng ENG,"FW,MF",Newcastle United,29.0,1995.0,26.2,8,43,15,34.9,1.64,0.57,0.19,0.53,0,0,premier_league,2024-2025
375,Vitaliy Mykolenko,ua UKR,DF,Everton,25.0,1999.0,34.2,1,14,1,7.1,0.41,0.03,0.07,1.0,0,0,premier_league,2024-2025
376,Iliman Ndiaye,sn SEN,"MF,FW",Everton,24.0,2000.0,27.0,9,37,17,45.9,1.37,0.63,0.19,0.41,2,2,premier_league,2024-2025
377,Wilfred Ndidi,ng NGA,MF,Leicester City,27.0,1996.0,25.8,0,22,8,36.4,0.85,0.31,0.0,0.0,0,0,premier_league,2024-2025
378,Kosta Nedeljković,rs SRB,DF,Aston Villa,18.0,2005.0,1.4,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
379,Reiss Nelson,eng ENG,"FW,MF",Arsenal,24.0,1999.0,0.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
380,Reiss Nelson,eng ENG,MF,Fulham,24.0,1999.0,5.4,1,12,6,50.0,2.22,1.11,0.08,0.17,0,0,premier_league,2024-2025
381,Neto,br BRA,GK,Bournemouth,35.0,1989.0,2.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
382,Pedro Neto,pt POR,"MF,FW",Chelsea,24.0,2000.0,25.2,4,59,17,28.8,2.34,0.67,0.07,0.24,0,0,premier_league,2024-2025
383,Eddie Nketiah,eng ENG,"FW,MF",Crystal Palace,25.0,1999.0,11.5,3,43,16,37.2,3.74,1.39,0.07,0.19,0,0,premier_league,2024-2025
384,Christopher Nkunku,fr FRA,"MF,FW",Chelsea,26.0,1997.0,10.2,3,25,12,48.0,2.44,1.17,0.12,0.25,0,0,premier_league,2024-2025
385,Gustavo Nunes,br BRA,MF,Brentford,18.0,2005.0,0.1,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
386,Matheus Nunes,pt POR,"DF,MF",Manchester City,25.0,1998.0,18.6,1,9,4,44.4,0.48,0.22,0.11,0.25,0,0,premier_league,2024-2025
387,Darwin Núñez,uy URU,FW,Liverpool,25.0,1999.0,12.6,5,34,13,38.2,2.7,1.03,0.15,0.38,0,0,premier_league,2024-2025
388,Ethan Nwaneri,eng ENG,"FW,MF",Arsenal,17.0,2007.0,9.9,4,24,9,37.5,2.41,0.91,0.17,0.44,0,0,premier_league,2024-2025
389,Christian Nørgaard,dk DEN,MF,Brentford,30.0,1994.0,31.3,5,39,16,41.0,1.25,0.51,0.13,0.31,0,0,premier_league,2024-2025
390,Jake O'Brien,ie IRL,DF,Everton,23.0,2001.0,17.5,2,6,3,50.0,0.34,0.17,0.33,0.67,0,0,premier_league,2024-2025
391,Matt O'Riley,dk DEN,MF,Brighton,23.0,2000.0,10.4,2,22,7,31.8,2.11,0.67,0.05,0.14,1,1,premier_league,2024-2025
392,Dara O'Shea,ie IRL,DF,Ipswich Town,25.0,1999.0,34.7,0,22,2,9.1,0.63,0.06,0.0,0.0,0,0,premier_league,2024-2025
393,Chidozie Obi-Martin,dk DEN,FW,Manchester Utd,16.0,2007.0,1.8,0,5,1,20.0,2.73,0.55,0.0,0.0,0,0,premier_league,2024-2025
394,Wilson Odobert,fr FRA,"FW,MF",Tottenham Hotspur,19.0,2004.0,9.4,1,13,4,30.8,1.38,0.42,0.08,0.25,0,0,premier_league,2024-2025
395,Chiedozie Ogbene,ie IRL,MF,Ipswich Town,27.0,1997.0,2.6,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
396,Caleb Okoli,it ITA,DF,Leicester City,23.0,2001.0,12.5,1,4,2,50.0,0.32,0.16,0.25,0.5,0,0,premier_league,2024-2025
397,Robin Olsen,se SWE,GK,Aston Villa,34.0,1990.0,2.5,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
398,Amadou Onana,be BEL,MF,Aston Villa,22.0,2001.0,18.0,3,17,6,35.3,0.95,0.33,0.18,0.5,0,0,premier_league,2024-2025
399,André Onana,cm CMR,GK,Manchester Utd,28.0,1996.0,34.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
400,Paul Onuachu,ng NGA,FW,Southampton,30.0,1994.0,11.7,4,34,15,44.1,2.91,1.29,0.12,0.27,0,0,premier_league,2024-2025
401,Frank Onyeka,ng NGA,MF,Brentford,26.0,1998.0,0.3,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
402,Lewis Orford,eng ENG,MF,West Ham United,18.0,2006.0,0.5,0,1,0,0.0,1.84,0.0,0.0,,0,0,premier_league,2024-2025
403,Stefan Ortega,de GER,GK,Manchester City,31.0,1992.0,12.2,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
404,William Osula,dk DEN,FW,Newcastle United,20.0,2003.0,1.5,1,4,1,25.0,2.69,0.67,0.25,1.0,0,0,premier_league,2024-2025
405,Dango Ouattara,bf BFA,"MF,FW",Bournemouth,22.0,2002.0,22.3,7,62,20,32.3,2.78,0.9,0.11,0.35,0,0,premier_league,2024-2025
406,Nico O’Reilly,eng ENG,DF,Manchester City,19.0,2005.0,5.9,2,8,3,37.5,1.36,0.51,0.25,0.67,0,0,premier_league,2024-2025
407,Alex Palmer,eng ENG,GK,Ipswich Town,27.0,1996.0,13.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
408,Cole Palmer,eng ENG,MF,Chelsea,22.0,2002.0,35.5,15,126,51,40.5,3.55,1.44,0.09,0.22,4,5,premier_league,2024-2025
409,Emerson Palmieri,it ITA,"DF,MF",West Ham United,29.0,1994.0,23.5,2,16,7,43.8,0.68,0.3,0.13,0.29,0,0,premier_league,2024-2025
410,Lucas Paquetá,br BRA,"MF,FW",West Ham United,26.0,1997.0,26.4,4,41,6,14.6,1.55,0.23,0.05,0.33,2,2,premier_league,2024-2025
411,Thomas Partey,gh GHA,"MF,DF",Arsenal,31.0,1993.0,31.1,4,26,9,34.6,0.84,0.29,0.15,0.44,0,0,premier_league,2024-2025
412,Nathan Patterson,sct SCO,DF,Everton,22.0,2001.0,3.9,0,1,0,0.0,0.26,0.0,0.0,,0,0,premier_league,2024-2025
413,Andreas Pereira,br BRA,MF,Fulham,28.0,1996.0,22.4,2,39,9,23.1,1.74,0.4,0.05,0.22,0,1,premier_league,2024-2025
414,Ricardo Pereira,pt POR,DF,Leicester City,30.0,1993.0,4.3,0,2,1,50.0,0.46,0.23,0.0,0.0,0,0,premier_league,2024-2025
415,Kalvin Phillips,eng ENG,MF,Ipswich Town,28.0,1995.0,13.7,0,11,2,18.2,0.8,0.15,0.0,0.0,0,0,premier_league,2024-2025
416,Jaden Philogene Bidace,eng ENG,MF,Aston Villa,22.0,2002.0,3.7,0,7,0,0.0,1.9,0.0,0.0,,0,0,premier_league,2024-2025
417,Jaden Philogene Bidace,eng ENG,MF,Ipswich Town,22.0,2002.0,5.3,2,12,6,50.0,2.28,1.14,0.17,0.33,0,0,premier_league,2024-2025
418,Jordan Pickford,eng ENG,GK,Everton,30.0,1994.0,38.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
419,Ethan Pinnock,jm JAM,DF,Brentford,31.0,1993.0,21.3,2,10,6,60.0,0.47,0.28,0.2,0.33,0,0,premier_league,2024-2025
420,Daniel Podence,pt POR,"FW,MF",Wolves,28.0,1995.0,0.5,0,1,0,0.0,1.87,0.0,0.0,,0,0,premier_league,2024-2025
421,Alfie Pond,eng ENG,DF,Wolves,20.0,2004.0,0.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
422,Nick Pope,eng ENG,GK,Newcastle United,32.0,1992.0,28.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
423,Pedro Porro,es ESP,DF,Tottenham Hotspur,24.0,1999.0,29.0,2,39,8,20.5,1.34,0.28,0.05,0.25,0,0,premier_league,2024-2025
424,Jarell Quansah,eng ENG,DF,Liverpool,21.0,2003.0,5.5,0,1,0,0.0,0.18,0.0,0.0,,0,0,premier_league,2024-2025
425,Aaron Ramsdale,eng ENG,GK,Southampton,26.0,1998.0,30.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
426,Jacob Ramsey,eng ENG,MF,Aston Villa,23.0,2001.0,18.0,1,19,4,21.1,1.05,0.22,0.05,0.25,0,0,premier_league,2024-2025
427,Marcus Rashford,eng ENG,MF,Manchester Utd,26.0,1997.0,10.9,4,16,9,56.3,1.47,0.83,0.25,0.44,0,0,premier_league,2024-2025
428,Marcus Rashford,eng ENG,"FW,MF",Aston Villa,26.0,1997.0,4.9,2,19,7,36.8,3.85,1.42,0.05,0.14,1,1,premier_league,2024-2025
429,David Raya,es ESP,GK,Arsenal,28.0,1995.0,38.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
430,Harrison Reed,eng ENG,MF,Fulham,29.0,1995.0,1.2,0,3,2,66.7,2.5,1.67,0.0,0.0,0,0,premier_league,2024-2025
431,Remy Rees-Dottin,eng ENG,FW,Bournemouth,18.0,2006.0,0.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
432,Sergio Reguilón,es ESP,DF,Tottenham Hotspur,27.0,1996.0,2.2,0,2,0,0.0,0.92,0.0,0.0,,0,0,premier_league,2024-2025
433,Vitor Reis,br BRA,DF,Manchester City,18.0,2006.0,0.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
434,Chadi Riad,ma MAR,DF,Crystal Palace,21.0,2003.0,1.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
435,Declan Rice,eng ENG,MF,Arsenal,25.0,1999.0,31.4,4,48,15,31.3,1.53,0.48,0.08,0.27,0,0,premier_league,2024-2025
436,Chris Richards,us USA,DF,Crystal Palace,24.0,2000.0,21.4,1,12,6,50.0,0.56,0.28,0.08,0.17,0,0,premier_league,2024-2025
437,Richarlison,br BRA,FW,Tottenham Hotspur,27.0,1997.0,5.6,4,17,7,41.2,3.04,1.25,0.24,0.57,0,0,premier_league,2024-2025
438,Andrew Robertson,sct SCO,DF,Liverpool,30.0,1994.0,27.6,0,15,3,20.0,0.54,0.11,0.0,0.0,0,0,premier_league,2024-2025
439,Antonee Robinson,us USA,"DF,MF",Fulham,26.0,1997.0,35.2,0,16,2,12.5,0.45,0.06,0.0,0.0,0,0,premier_league,2024-2025
440,Jay Robinson,eng ENG,MF,Southampton,17.0,2007.0,1.5,0,1,1,100.0,0.66,0.66,0.0,0.0,0,0,premier_league,2024-2025
441,Rodri,es ESP,MF,Manchester City,28.0,1996.0,0.8,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
442,Guido Rodríguez,ar ARG,MF,West Ham United,30.0,1994.0,12.8,0,8,1,12.5,0.63,0.08,0.0,0.0,0,0,premier_league,2024-2025
443,Mads Roerslev,dk DEN,DF,Brentford,25.0,1999.0,12.2,0,5,2,40.0,0.41,0.16,0.0,0.0,0,0,premier_league,2024-2025
444,Morgan Rogers,eng ENG,MF,Aston Villa,22.0,2002.0,34.6,8,55,20,36.4,1.59,0.58,0.15,0.4,0,0,premier_league,2024-2025
445,Cristian Romero,ar ARG,DF,Tottenham Hotspur,26.0,1998.0,15.7,1,16,8,50.0,1.02,0.51,0.06,0.13,0,0,premier_league,2024-2025
446,Georginio Rutter,fr FRA,"MF,FW",Brighton,22.0,2002.0,18.4,5,50,12,24.0,2.72,0.65,0.1,0.42,0,0,premier_league,2024-2025
447,José Sá,pt POR,GK,Wolves,31.0,1993.0,29.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
448,Bukayo Saka,eng ENG,"FW,MF",Arsenal,22.0,2001.0,19.2,6,67,23,34.3,3.49,1.2,0.07,0.22,1,1,premier_league,2024-2025
449,Mohamed Salah,eg EGY,MF,Liverpool,32.0,1992.0,37.5,29,130,61,46.9,3.47,1.63,0.15,0.33,9,9,premier_league,2024-2025
450,William Saliba,fr FRA,DF,Arsenal,23.0,2001.0,33.8,2,6,3,50.0,0.18,0.09,0.33,0.67,0,0,premier_league,2024-2025
451,Robert Sánchez,es ESP,GK,Chelsea,26.0,1997.0,32.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
452,Jadon Sancho,eng ENG,MF,Chelsea,24.0,2000.0,19.6,3,24,8,33.3,1.22,0.41,0.13,0.38,0,0,premier_league,2024-2025
453,Ibrahim Sangaré,ci CIV,MF,Nottingham Forest,26.0,1997.0,6.6,0,1,1,100.0,0.15,0.15,0.0,0.0,0,0,premier_league,2024-2025
454,Pablo Sarabia,es ESP,MF,Wolves,32.0,1992.0,9.0,3,17,8,47.1,1.88,0.88,0.18,0.38,0,0,premier_league,2024-2025
455,Jeremy Sarmiento,ec ECU,MF,Brighton,22.0,2002.0,0.1,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
456,Ismaila Sarr,sn SEN,MF,Crystal Palace,26.0,1998.0,30.1,8,59,29,49.2,1.96,0.96,0.14,0.28,0,0,premier_league,2024-2025
457,Sávio,br BRA,"MF,FW",Manchester City,20.0,2004.0,19.6,1,55,21,38.2,2.8,1.07,0.02,0.05,0,0,premier_league,2024-2025
458,Oliver Scarles,eng ENG,"MF,DF",West Ham United,18.0,2005.0,7.4,0,3,0,0.0,0.41,0.0,0.0,,0,0,premier_league,2024-2025
459,Dane Scarlett,eng ENG,FW,Tottenham Hotspur,20.0,2004.0,0.4,0,1,1,100.0,2.65,2.65,0.0,0.0,0,0,premier_league,2024-2025
460,Kevin Schade,de GER,"MF,FW",Brentford,22.0,2001.0,25.5,11,55,27,49.1,2.16,1.06,0.2,0.41,0,0,premier_league,2024-2025
461,Fabian Schär,ch SUI,DF,Newcastle United,32.0,1991.0,32.6,4,40,11,27.5,1.23,0.34,0.1,0.36,0,0,premier_league,2024-2025
462,Jeffrey Schlupp,gh GHA,"DF,FW",Crystal Palace,31.0,1992.0,1.1,0,4,2,50.0,3.5,1.75,0.0,0.0,0,0,premier_league,2024-2025
463,Alex Scott,eng ENG,MF,Bournemouth,20.0,2003.0,8.4,0,15,7,46.7,1.79,0.83,0.0,0.0,0,0,premier_league,2024-2025
464,Matz Sels,be BEL,GK,Nottingham Forest,32.0,1992.0,38.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
465,Nélson Semedo,pt POR,"MF,DF",Wolves,30.0,1993.0,32.1,0,18,7,38.9,0.56,0.22,0.0,0.0,0,0,premier_league,2024-2025
466,Antoine Semenyo,gh GHA,MF,Bournemouth,24.0,2000.0,35.6,11,126,41,32.5,3.54,1.15,0.09,0.27,0,0,premier_league,2024-2025
467,Marcos Senesi,ar ARG,DF,Bournemouth,27.0,1997.0,12.3,0,2,0,0.0,0.16,0.0,0.0,,0,0,premier_league,2024-2025
468,Ryan Sessegnon,eng ENG,"MF,DF",Fulham,24.0,2000.0,6.4,4,14,8,57.1,2.17,1.24,0.29,0.5,0,0,premier_league,2024-2025
469,Luke Shaw,eng ENG,DF,Manchester Utd,29.0,1995.0,3.9,0,1,0,0.0,0.26,0.0,0.0,,0,0,premier_league,2024-2025
470,Zain Silcott-Duberry,ms MSR,MF,Bournemouth,19.0,2005.0,0.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
471,Bernardo Silva,pt POR,MF,Manchester City,29.0,1994.0,29.7,4,32,12,37.5,1.08,0.4,0.13,0.33,0,0,premier_league,2024-2025
472,Jota Silva,pt POR,MF,Nottingham Forest,24.0,1999.0,9.5,3,23,7,30.4,2.42,0.74,0.13,0.43,0,0,premier_league,2024-2025
473,Eric da Silva Moreira,de GER,DF,Nottingham Forest,18.0,2006.0,0.3,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
474,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,18.0,2005.0,1.1,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
475,Luis Sinisterra,co COL,MF,Bournemouth,25.0,1999.0,2.6,1,13,6,46.2,4.96,2.29,0.08,0.17,0,0,premier_league,2024-2025
476,Oliver Skipp,eng ENG,MF,Leicester City,23.0,2000.0,12.5,0,5,1,20.0,0.4,0.08,0.0,0.0,0,0,premier_league,2024-2025
477,William Smallbone,ie IRL,MF,Southampton,24.0,2000.0,7.7,1,7,2,28.6,0.91,0.26,0.14,0.5,0,0,premier_league,2024-2025
478,Adam Smith,eng ENG,DF,Bournemouth,33.0,1991.0,17.7,0,3,0,0.0,0.17,0.0,0.0,,0,0,premier_league,2024-2025
479,Emile Smith Rowe,eng ENG,MF,Fulham,24.0,2000.0,22.7,6,37,11,29.7,1.63,0.48,0.16,0.55,0,0,premier_league,2024-2025
480,Dominic Solanke,eng ENG,FW,Tottenham Hotspur,26.0,1997.0,24.5,9,60,26,43.3,2.45,1.06,0.13,0.31,1,1,premier_league,2024-2025
481,Carlos Soler,es ESP,MF,West Ham United,27.0,1997.0,15.7,1,25,9,36.0,1.6,0.57,0.04,0.11,0,0,premier_league,2024-2025
482,Julio Soler,ar ARG,DF,Bournemouth,19.0,2005.0,0.1,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
483,Ramón Sosa,py PAR,MF,Nottingham Forest,24.0,1999.0,3.3,1,11,5,45.5,3.36,1.53,0.09,0.2,0,0,premier_league,2024-2025
484,Tomáš Souček,cz CZE,MF,West Ham United,29.0,1995.0,28.5,9,55,18,32.7,1.93,0.63,0.16,0.5,0,0,premier_league,2024-2025
485,Boubakary Soumaré,fr FRA,MF,Leicester City,25.0,1999.0,24.1,0,7,0,0.0,0.29,0.0,0.0,,0,0,premier_league,2024-2025
486,Djed Spence,eng ENG,DF,Tottenham Hotspur,23.0,2000.0,19.9,1,10,3,30.0,0.5,0.15,0.1,0.33,0,0,premier_league,2024-2025
487,Jay Stansfield,eng ENG,"FW,MF",Fulham,21.0,2002.0,0.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
488,Jason Steele,eng ENG,GK,Brighton,33.0,1990.0,2.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
489,Jack Stephens,eng ENG,DF,Southampton,30.0,1994.0,15.4,1,4,2,50.0,0.26,0.13,0.25,0.5,0,0,premier_league,2024-2025
490,Raheem Sterling,eng ENG,"FW,MF",Arsenal,29.0,1994.0,5.5,0,11,0,0.0,1.98,0.0,0.0,,0,0,premier_league,2024-2025
491,Ross Stewart,sct SCO,FW,Southampton,28.0,1996.0,4.3,1,9,2,22.2,2.08,0.46,0.11,0.5,0,0,premier_league,2024-2025
492,Jakub Stolarczyk,pl POL,GK,Leicester City,23.0,2000.0,10.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
493,John Stones,eng ENG,DF,Manchester City,30.0,1994.0,6.1,2,2,2,100.0,0.33,0.33,1.0,1.0,0,0,premier_league,2024-2025
494,Jørgen Strand Larsen,no NOR,FW,Wolves,24.0,2000.0,28.7,14,54,34,63.0,1.88,1.18,0.26,0.41,0,0,premier_league,2024-2025
495,Yukinari Sugawara,jp JPN,"MF,DF",Southampton,24.0,2000.0,17.3,1,14,6,42.9,0.81,0.35,0.07,0.17,0,0,premier_league,2024-2025
496,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,22.0,2002.0,15.6,1,29,8,27.6,1.86,0.51,0.03,0.13,0,0,premier_league,2024-2025
497,Crysencio Summerville,nl NED,"MF,FW",West Ham United,22.0,2001.0,8.7,1,14,5,35.7,1.6,0.57,0.07,0.2,0,0,premier_league,2024-2025
498,Sammie Szmodics,ie IRL,MF,Ipswich Town,28.0,1995.0,11.0,4,21,12,57.1,1.91,1.09,0.19,0.33,0,0,premier_league,2024-2025
499,Dominik Szoboszlai,hu HUN,MF,Liverpool,23.0,2000.0,27.7,6,67,23,34.3,2.42,0.83,0.09,0.26,0,0,premier_league,2024-2025
500,Matt Targett,eng ENG,"DF,MF",Newcastle United,28.0,1995.0,0.2,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
501,James Tarkowski,eng ENG,DF,Everton,31.0,1992.0,32.5,1,15,4,26.7,0.46,0.12,0.07,0.25,0,0,premier_league,2024-2025
502,Marcus Tavernier,eng ENG,MF,Bournemouth,25.0,1999.0,21.5,3,57,17,29.8,2.65,0.79,0.05,0.18,0,0,premier_league,2024-2025
503,Charlie Taylor,eng ENG,DF,Southampton,30.0,1993.0,4.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
504,Jack Taylor,ie IRL,MF,Ipswich Town,26.0,1998.0,9.6,1,19,4,21.1,1.99,0.42,0.05,0.25,0,0,premier_league,2024-2025
505,Mathys Tel,fr FRA,FW,Tottenham Hotspur,19.0,2005.0,10.1,2,23,9,39.1,2.27,0.89,0.04,0.11,1,1,premier_league,2024-2025
506,Kenny Tete,nl NED,DF,Fulham,28.0,1995.0,19.7,0,24,2,8.3,1.22,0.1,0.0,0.0,0,0,premier_league,2024-2025
507,Thiago,br BRA,FW,Brentford,23.0,2001.0,1.9,0,2,0,0.0,1.03,0.0,0.0,,0,0,premier_league,2024-2025
508,Luke Thomas,eng ENG,DF,Leicester City,23.0,2001.0,12.3,0,5,0,0.0,0.41,0.0,0.0,,0,0,premier_league,2024-2025
509,Youri Tielemans,be BEL,MF,Aston Villa,27.0,1997.0,33.6,3,41,13,31.7,1.22,0.39,0.07,0.23,0,1,premier_league,2024-2025
510,Kieran Tierney,sct SCO,DF,Arsenal,27.0,1997.0,2.9,1,2,1,50.0,0.69,0.35,0.5,1.0,0,0,premier_league,2024-2025
511,Jurriën Timber,nl NED,DF,Arsenal,23.0,2001.0,26.9,1,14,4,28.6,0.52,0.15,0.07,0.25,0,0,premier_league,2024-2025
512,Jean-Clair Todibo,fr FRA,DF,West Ham United,24.0,1999.0,20.3,0,5,0,0.0,0.25,0.0,0.0,,0,0,premier_league,2024-2025
513,Harry Toffolo,eng ENG,DF,Nottingham Forest,28.0,1995.0,1.5,0,1,0,0.0,0.66,0.0,0.0,,0,0,premier_league,2024-2025
514,Takehiro Tomiyasu,jp JPN,DF,Arsenal,25.0,1998.0,0.1,0,1,0,0.0,12.86,0.0,0.0,,0,0,premier_league,2024-2025
515,Sandro Tonali,it ITA,MF,Newcastle United,24.0,2000.0,29.2,4,35,12,34.3,1.2,0.41,0.11,0.33,0,0,premier_league,2024-2025
516,Pau Torres,es ESP,DF,Aston Villa,27.0,1997.0,22.4,0,8,3,37.5,0.36,0.13,0.0,0.0,0,0,premier_league,2024-2025
517,Conor Townsend,eng ENG,DF,Ipswich Town,31.0,1993.0,3.7,0,1,0,0.0,0.27,0.0,0.0,,0,0,premier_league,2024-2025
518,Adama Traoré,es ESP,MF,Fulham,28.0,1996.0,19.7,2,39,12,30.8,1.98,0.61,0.05,0.17,0,0,premier_league,2024-2025
519,Boubacar Traoré,ml MLI,MF,Wolves,22.0,2001.0,0.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
520,Mark Travers,ie IRL,GK,Bournemouth,25.0,1999.0,5.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
521,Ryan Trevitt,eng ENG,MF,Brentford,21.0,2003.0,0.0,0,0,0,,0.0,0.0,,,0,0,premier_league,2024-2025
522,Kieran Trippier,eng ENG,DF,Newcastle United,33.0,1990.0,14.5,0,4,0,0.0,0.28,0.0,0.0,,0,0,premier_league,2024-2025
523,Leandro Trossard,be BEL,FW,Arsenal,29.0,1994.0,28.3,8,72,22,30.6,2.55,0.78,0.11,0.36,0,0,premier_league,2024-2025
524,Kostas Tsimikas,gr GRE,DF,Liverpool,28.0,1996.0,9.3,0,4,2,50.0,0.43,0.22,0.0,0.0,0,0,premier_league,2024-2025
525,Axel Tuanzebe,cd COD,DF,Ipswich Town,26.0,1997.0,19.0,0,4,0,0.0,0.21,0.0,0.0,,0,0,premier_league,2024-2025
